"Област","Община","Населено място","Училище","Код по НЕИСПУО","Бр. БЕЛ(ООП) З","Ср.усп. БЕЛ(ООП) З","Бр. Мат(ПП) З","Ср.усп. Мат(ПП) З","Бр. Ист(ПП) З","Ср.усп. Ист(ПП) З","Бр. ФА(ПП) З","Ср.усп. ФА(ПП) З","Бр. ГИ(ПП) З","Ср.усп. ГИ(ПП) З","Бр. ХООС(ПП) З","Ср.усп. ХООС(ПП) З","Бр. Фил(ПП) З","Ср.усп. Фил(ПП) З","Бр. БЗО(ПП) З","Ср.усп. БЗО(ПП) З","Бр. Инф(ПП) З","Ср.усп. Инф(ПП) З","Бр. ИТ(ПП) З","Ср.усп. ИТ(ПП) З","Бр. МУЗ(ПП) З","Ср.усп. МУЗ(ПП) З","Бр. ИИ(ПП) З","Ср.усп. ИИ(ПП) З","Бр. Пр(ПП) З","Ср.усп. Пр(ПП) З","Бр. АЕ(ПП) B1-З","Ср.усп. АЕ(ПП) B1-З","Бр. АЕ(ПП) B1.1-З","Ср.усп. АЕ(ПП) B1.1-З","Бр. АЕ(ПП) B2-З","Ср.усп. АЕ(ПП) B2-З","Бр. РЕ(ПП) B1-З","Ср.усп. РЕ(ПП) B1-З","Бр. РЕ(ПП) B1.1-З","Ср.усп. РЕ(ПП) B1.1-З","Бр. РЕ(ПП) B2-З","Ср.усп. РЕ(ПП) B2-З","Бр. НЕ(ПП) B1-З","Ср.усп. НЕ(ПП) B1-З","Бр. НЕ(ПП) B1.1-З","Ср.усп. НЕ(ПП) B1.1-З","Бр. НЕ(ПП) B2-З","Ср.усп. НЕ(ПП) B2-З","Бр. ИсЕ(ПП) B1-З","Ср.усп. ИсЕ(ПП) B1-З","Бр. ИсЕ(ПП) B1.1-З","Ср.усп. ИсЕ(ПП) B1.1-З","Бр. ИсЕ(ПП) B2-З","Ср.усп. ИсЕ(ПП) B2-З","Бр. ФЕ(ПП) B1-З","Ср.усп. ФЕ(ПП) B1-З","Бр. ФЕ(ПП) B1.1-З","Ср.усп. ФЕ(ПП) B1.1-З","Бр. ФЕ(ПП) B2-З","Ср.усп. ФЕ(ПП) B2-З","Бр. ИтЕ(ПП) B1-З","Ср.усп. ИтЕ(ПП) B1-З","Бр. ИтЕ(ПП) B1.1-З","Ср.усп. ИтЕ(ПП) B1.1-З","Бр. ИтЕ(ПП) B2-З","Ср.усп. ИтЕ(ПП) B2-З","Бр. ДИППК-п.р З","Ср.усп. ДИППК-п.р З","Бр. ДИППК-тест З","Ср.усп. ДИППК-тест З","Бр. ДИППК-Д.Пр З","Ср.усп. ДИППК-Д.Пр З","Бр. ДИППК-пр. З","Ср.усп. ДИППК-пр. З"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Средно училищe ""Никола Йонков Вапцаров""","800074","12","5.11","","","","","","","10","4.68","","","","","","","","","","","","","","","","","","","","","2","5.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Професионална гимназия по земеделие ""Тодор Рачински""","800076","29","3.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2.71","","","26","5.07","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Спортно училище Георги Стойков Раковски""","800012","15","2.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","4.19","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Димитър Талев""","800013","23","4.76","","","","","","","","","","","6","3.89","","","","","","","","","","","","","","","","","18","4.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети Климент Охридски""","800015","70","4.58","","","","","","","7","4.43","","","4","4.01","","","","","","","9","4.53","","","","","","","","","5","4.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","4.75","16","5.55","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Любен Каравелов""","800016","25","4.04","","","","","","","","","","","12","3.6","","","","","","","","","","","","","","","","","13","4.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Петко Рачов Славейков""","800017","26","4.55","","","","","","","","","","","","","12","3.67","","","","","","","","","","","","","","","14","5.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети свети Кирил и Методий""","800018","48","4.4","","","","","","","25","3.65","","","","","","","","","","","","","","","","","","","","","22","4.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Природоматематическа гимназия ""Иван Вазов""","800019","57","4.31","2","3.06","","","","","10","3.56","2","4.4","","","","","1","2","1","4.66","","","","","","","","","","","46","4.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Езикова гимназия ""Гео Милев""","800020","125","5.15","3","4.56","1","3.88","","","1","4.25","","","8","4.63","","","","","1","4.92","","","","","","","","","25","5.69","71","5.3","","","5","4.94","","","","","","","12","4.48","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по техника и строителство ""Михаил Василиевич Ломоносов""","800021","17","3.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","3.38","","","2","5.43","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по ветеринарна медицина ""Проф. д-р Георги Павлов""","800022","32","3.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","4.12","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Финансово-стопанска гимназия ""Васил Левски""","800023","79","4.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","4.8","52","5.3","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по аграрно стопанство","800026","26","3.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","","","12","5.18","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по туризъм ""П. К. Яворов""","800028","66","3.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","4.69","","","1","4.04"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Сдружение ""Частна профилирана гимназия по туризъм и предприемачество Райко Цончев""","800325","27","4.56","","","","","","","","","","","","","","","","","","","","","","","4","3.84","","","","","22","4.69","","","","","","","","","","","","","","","1","5.23","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Частно средно училище с профилирана подготовка по чужди езици и математика ""Леонардо да Винчи""","800326","8","4.65","","","1","4.66","","","1","4.34","","","","","","","","","","","","","","","","","","","2","5.71","4","5.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по транспорт обслужване и лека промишленост","800328","14","3.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","4.59","","","",""
"ДОБРИЧ","ДОБРИЧ","С.КАРАПЕЛИТ","Средно училище ""Никола Вапцаров""","800043","11","2.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","5.21","","","",""
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Средно училище ""Стефан Караджа""","800082","53","4.39","1","3","18","3.53","","","7","4.17","","","","","","","","","","","","","","","","","","","","","25","4.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Професионална земеделска гимназия ""Климент Аркадиевич Тимирязев""","800086","32","3.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","4.19","","","7","5.03","",""
"ДОБРИЧ","КРУШАРИ","С.КРУШАРИ","Средно училище ""Христо Смирненски""","800093","8","2.87","","","","","","","","","6","2.68","","","","","","","","","","","","","","","","","","","","","","","1","4.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Средно училище "" Йордан Йовков ""","800094","27","4.33","","","","","","","","","","","","","","","","","17","3.7","","","","","","","9","4.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Професионална гимназия по техника и облекло ""Дочо Михайлов""","800105","30","2.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","3.74","","","","","",""
"ДОБРИЧ","ШАБЛА","ГР.ШАБЛА","Средно училище ""Асен Златаров""","800109","11","3.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","3.72","","","","","",""
"КЪРДЖАЛИ","АРДИНО","ГР.АРДИНО","Средно училище ""Васил Левски""","909201","43","4.13","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","4.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","3.96","",""
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Средно училище ""Христо Ботев""","909301","25","5.1","","","","","","","","","","","","","24","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Професионална гимназия ""Руска Пеева""","909314","17","3.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","3.72","","","9","4.53","1","3.54"
"КЪРДЖАЛИ","ДЖЕБЕЛ","С.ПРИПЕК","Средно училище ""Паисий Хилендарски""","909315","9","4.12","","","","","","","","","","","","","8","4.25","","","","","","","","","","","1","5.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"КЪРДЖАЛИ","КИРКОВО","С.БЕНКОВСКИ","Средно училище ""Никола Йонков Вапцаров ""","909402","38","4.93","","","","","","","5","4.45","1","4.36","","","19","4.97","","","","","","","","","","","13","5.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"КЪРДЖАЛИ","КИРКОВО","С.КИРКОВО","Средно училище ""Отец Паисий""","909401","25","4.2","","","","","","","","","","","","","16","5.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","3.5","","","","","",""
"КЪРДЖАЛИ","КИРКОВО","С.ЧОРБАДЖИЙСКО","Средно училище "" Христо Ботев ""","909403","27","4.64","","","","","","","16","4.7","","","","","11","4.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Средно училище ""Васил Левски""","909501","82","4.36","2","3.47","10","4.42","","","3","4.11","4","5.85","","","28","4.5","","","","","","","","","18","3.73","","","","","13","4.72","","","","","","","","","2","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Професионална гимназия по транспорт ""Христо Смирненски""","909503","36","2.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","3.4","","","","","",""
