"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 224 545","ЧАСТНА ПРОФЕСИОНАЛНА  ГИМНАЗИЯ ПО БАНКОВО ДЕЛО ТЪРГОВИЯ И ФИНАНСИ","7","4,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,46","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,46","9","4,15"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 204 511","Частна профилирана гимназия  с чуждоезиково обучение  ""Езиков свят""","7","4,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,70","1","3,56","3","4,32","0","0,00","1","4,76","1","4,49","0","0,00","0","0,00","7","4,21","14","4,11"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 205 520","Частна езикова гимназия ""Проф.Иван Апостолов""","37","4,89","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","37","5,52","1","6,00","0","0,00","0","0,00","0","0,00","0","0,00","38","5,54","75","5,22"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 212 540","ЧАСТНА НЕМСКА ГИМНАЗИЯ  ""ЕРИХ КЕСТНЕР""","10","5,39","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","5,66","0","0,00","7","5,38","0","0,00","0","0,00","0","0,00","10","5,46","20","5,42"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 213 503","Частна профилирана гимназия с  чуждоезиково обучение Меридиан 22""","10","5,37","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,95","9","5,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","5,61","20","5,49"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 213 507","АМЕРИКАНСКИ КОЛЕЖ В  СОФИЯ","154","5,59","47","5,46","0","0,00","3","5,89","0","0,00","3","5,75","0","0,00","5","5,63","96","5,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","154","5,74","308","5,67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 216 533","Първа частна английска гимназия  ""Уилям Шекспир-Интелект Инвест""","16","4,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","6,00","14","5,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","5,17","31","4,82"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 221 563","Първа Частна Математическа Гимназия","18","5,55","11","5,78","0","0,00","1","5,50","0","0,00","1","5,98","1","5,68","0","0,00","4","5,83","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","5,78","36","5,67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 221 590","Частна профилирана гимназия ""Образователни технологии""","45","4,59","7","3,47","0","0,00","0","0,00","5","4,24","0","0,00","1","3,92","2","5,68","27","4,99","0","0,00","1","5,71","2","5,32","0","0,00","0","0,00","45","4,71","90","4,65"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 223 547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ  ""ПРОФ.Д-Р В.ЗЛАТАРСКИ""","44","5,09","1","3,84","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","43","5,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","44","5,64","88","5,36"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 201 515","Частно средно  училище  ""Цар Симеон Велики""","1","3,81","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,61","2","4,21"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 534","Частно профилирано средно  училище ""Свети Наум""","4","4,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","4,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","4,61","9","4,58"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 535","ЧСУ ""Рьорих"" с ранно чуждоезиково обучение и  разширено изучаване на музика и изобразително изкуство","9","4,47","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,98","7","4,72","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","4,55","18","4,51"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 536","Частно средно езиково училище ""Британика""","15","4,51","2","3,76","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","5,51","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","5,27","30","4,89"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 203 720","Частно средно училище ""Дружба"" - София","23","4,62","1","5,07","1","3,35","0","0,00","2","4,31","0","0,00","1","3,39","1","3,90","16","5,22","0","0,00","1","5,49","0","0,00","0","0,00","0","0,00","23","4,93","46","4,78"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 204 549","Частно средно училище  с немски език ""Веда""","8","4,70","1","3,45","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","5,47","0","0,00","1","4,98","0","0,00","0","0,00","0","0,00","8","5,16","16","4,93"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 208 526","Частно средно училище  ""Орфей""","6","3,74","0","0,00","1","2,92","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","5,54","0","0,00","1","4,64","0","0,00","0","0,00","0","0,00","5","4,84","11","4,24"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 209 529","Частно езиково средно училище ""Дорис Тенеди""","22","5,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,86","20","5,73","0","0,00","1","5,57","0","0,00","0","0,00","0","0,00","22","5,73","44","5,51"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 213 600","Частно средно училище с чуждоезиков профил ""Абрахам Линкълн""","3","4,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,01","2","5,73","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","5,49","6","5,08"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 216 532","Частно средно училище ""УВЕКИНД""","21","5,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","5,64","0","0,00","1","5,74","0","0,00","0","0,00","0","0,00","21","5,65","42","5,40"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.БИСТРИЦА","2 218 192","192. СРЕДНО УЧИЛИЩЕ  ""ХРИСТО БОТЕВ""","12","3,81","0","0,00","0","0,00","0","0,00","1","4,15","0","0,00","2","3,91","5","3,76","3","5,06","1","5,86","0","0,00","0","0,00","0","0,00","0","0,00","12","4,32","24","4,06"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.КАЗИЧЕНЕ","2 218 606","Средно училище ""Св. Иван Рилски""","4","3,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,29","7","3,33"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.КАЗИЧЕНЕ","2 218 071","71 Средно училище ""Пейо Яворов""","11","3,95","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","3,95","1","3,90","3","4,58","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,12","22","4,03"
"СОФИЯ-ОБЛАСТ","БОЖУРИЩЕ","ГР.БОЖУРИЩЕ","2 308 970","Средно училище ""Летец Христо Топракчиев""","23","4,59","2","4,06","0","0,00","0","0,00","0","0,00","0","0,00","2","5,56","7","4,35","12","5,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","23","4,96","46","4,77"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","2 300 284","Професионална гимназия по техника и мениджмънт  ""Христо Ботев""","70","3,29","0","0,00","0","0,00","0","0,00","5","2,78","0","0,00","1","4,49","46","3,31","4","4,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","56","3,37","126","3,33"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","2 301 044","Техническа професионална гимназия ""Стамен Панчев""","33","3,03","1","2,75","0","0,00","0","0,00","1","4,76","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,76","35","3,07"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","2 300 099","Профилирана природо-математическа гимназия ""Акад.проф.д-р Асен Златаров""","90","4,66","5","3,55","2","5,23","0","0,00","8","3,57","0","0,00","14","4,14","19","4,75","39","5,18","0","0,00","3","5,69","0","0,00","0","0,00","0","0,00","90","4,71","180","4,69"
"СОФИЯ-ОБЛАСТ","ГОДЕЧ","ГР.ГОДЕЧ","2 300 163","Средно училище  ""Проф. д-р Асен Златаров""","22","4,15","2","4,67","6","3,21","0","0,00","7","3,63","0","0,00","2","4,11","6","4,44","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","23","3,86","45","4,00"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.ГОРНА МАЛИНА","2 309 225","Средно училище  ""Христо Ботев""","8","4,03","0","0,00","1","3,70","0","0,00","0","0,00","0","0,00","0","0,00","7","4,06","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","4,01","16","4,02"
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","2 303 582","Професионална гимназия  ""Христо Ботев""","10","2,84","0","0,00","0","0,00","0","0,00","2","2,74","0","0,00","0","0,00","9","3,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","2,96","21","2,90"
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","2 306 213","Средно училище ""Неофит Рилски""","13","2,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,00","9","2,99","1","5,57","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,14","24","3,00"
"СОФИЯ-ОБЛАСТ","ДРАГОМАН","ГР.ДРАГОМАН","2 300 214","Средно училище ""Христо Ботев""","10","4,12","0","0,00","0","0,00","0","0,00","8","4,56","0","0,00","0","0,00","0","0,00","2","4,87","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","4,62","20","4,37"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","ГР.ЕЛИН ПЕЛИН","2 300 170","Средно училище  ""Васил Левски""","68","4,41","2","4,10","6","3,97","0","0,00","11","3,89","0","0,00","36","3,99","2","3,78","11","5,64","1","6,00","0","0,00","0","0,00","0","0,00","0","0,00","69","4,26","137","4,34"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЕЛИН ПЕЛИН (ГАРА ЕЛИН П","2 300 274","Професионална гимназия по керамика","28","3,12","0","0,00","0","0,00","0","0,00","6","2,84","0","0,00","5","3,31","2","2,95","1","4,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,15","42","3,13"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","2 300 327","Професионална гимназия ""Тодор Пеев""","39","3,23","0","0,00","1","2,48","0","0,00","0","0,00","0","0,00","0","0,00","10","3,69","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,58","50","3,31"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","2 300 195","Средно училище ""Христо Ясенов""","60","4,13","14","4,84","1","2,48","0","0,00","22","4,06","0","0,00","0","0,00","15","4,68","8","5,74","0","0,00","0","0,00","3","4,69","0","0,00","0","0,00","63","4,60","123","4,37"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","2 300 302","Професионална гимназия "" Златица""","31","3,17","0","0,00","0","0,00","0","0,00","7","3,16","0","0,00","0","0,00","0","0,00","1","5,18","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,41","39","3,22"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","2 308 792","Средно училище  ""Свети Паисий Хилендарски""","27","4,41","0","0,00","0","0,00","0","0,00","15","4,45","1","5,46","0","0,00","2","4,40","9","5,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","27","4,74","54","4,57"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","2 300 417","Професионална гимназия ""Васил Левски""","43","2,69","0","0,00","0","0,00","0","0,00","2","2,40","0","0,00","7","2,89","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","2,78","52","2,71"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","2 300 188","Средно  училище  ""Христо Ботев""","39","3,82","0","0,00","1","5,64","1","3,48","21","3,42","1","5,56","13","3,31","2","3,84","3","5,69","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","42","3,68","81","3,74"
"СОФИЯ-ОБЛАСТ","КОПРИВЩИЦА","ГР.КОПРИВЩИЦА","2 306 331","Средно училище ""Любен Каравелов""","24","3,50","0","0,00","5","3,02","0","0,00","0","0,00","0","0,00","0","0,00","4","3,20","1","2,92","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,08","34","3,38"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","2 304 717","Професионална гимназия ""Георги Сава Раковски""","23","3,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,09","24","3,72"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","2 303 490","Средно училище  ""Св. Климент Охридски""","48","4,26","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","26","4,07","12","5,33","9","5,37","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","47","4,64","95","4,45"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","2 309 735","Професионална гимназия по ветеринарна медицина и селско  стопанство ""Св. Г. Победоносец""","44","3,45","0","0,00","2","3,19","0","0,00","1","5,46","0","0,00","1","3,73","19","3,70","1","4,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","24","3,75","68","3,56"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","2 309 638","Средно училище ""Д-р  Петър Берон""","18","4,17","1","4,59","0","0,00","0","0,00","3","3,88","0","0,00","3","3,95","5","3,87","6","5,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","4,40","36","4,29"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","2 300 448","Професионална гимназия по туризъм и хранителни технологии ""Никола Димов""","44","3,52","0","0,00","0","0,00","0","0,00","1","3,38","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,38","45","3,51"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","2 302 504","Професионална гимназия по механаноелектротехника","27","3,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","27","3,31"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","2 300 105","Средно училище  ""Саво Ценов Савов""","33","4,37","4","4,27","2","5,14","0","0,00","17","4,33","0","0,00","0","0,00","2","5,29","8","5,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","33","4,67","66","4,52"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","2 309 991","Национална професионална гимназия по  компютърни технологии и системи","142","4,42","7","4,57","1","5,15","0","0,00","5","4,59","0","0,00","4","4,52","3","5,59","42","4,99","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","62","4,91","204","4,57"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","2 304 770","Профилирана гимназия с преподаване на чужди езици ""Алеко Константинов""","72","4,50","2","3,14","3","3,75","0","0,00","2","5,34","0","0,00","3","4,50","24","5,28","18","4,68","0","0,00","8","5,70","0","0,00","0","0,00","0","0,00","60","4,97","132","4,71"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 300 291","Професионална техническа  гимназия ""Никола Й. Вапцаров""","76","4,19","2","2,75","2","4,43","0","0,00","10","4,26","0","0,00","31","4,41","10","4,00","21","4,71","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","76","4,38","152","4,28"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 300 505","Професионална гимназия по туризъм","17","3,45","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,63","3","3,76","3","3,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,60","34","3,53"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 300 131","Профилирана гимназия ""КОНСТАНТИН ФОТИНОВ""","70","4,72","0","0,00","1","3,81","0","0,00","0","0,00","0","0,00","31","4,67","2","5,11","29","5,34","2","4,80","5","5,48","0","0,00","0","0,00","0","0,00","70","5,01","140","4,87"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 304 610","Спортно училище  ""Никола Велчев""","12","3,07","0","0,00","0","0,00","0","0,00","2","2,99","0","0,00","0","0,00","0","0,00","3","4,63","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,97","17","3,34"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 303 106","Средно училище  ""Отец Паисий""","27","3,91","2","2,99","1","3,04","0","0,00","4","2,64","0","0,00","3","3,56","8","3,74","9","4,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","27","3,67","54","3,79"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","2 303 022","Професионална гимназия  ""Велизар Пеев""","77","4,06","0","0,00","0","0,00","0","0,00","3","3,53","0","0,00","1","5,12","0","0,00","6","5,54","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","4,89","87","4,15"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","2 308 867","Средно училище ""Иван Вазов""","17","4,60","1","4,49","3","4,32","0","0,00","0","0,00","0","0,00","3","4,67","0","0,00","10","5,23","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","4,93","34","4,76"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","ГР.СЛИВНИЦА","2 300 455","Професионална гимназия  по транспорт  ""Никола Йонков Вапцаров""","36","3,58","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,90","1","5,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,49","38","3,63"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","ГР.СЛИВНИЦА","2 306 517","Средно училище  Св.Св. Кирил и Методий""","20","4,52","0","0,00","0","0,00","0","0,00","7","5,17","0","0,00","0","0,00","6","3,96","7","4,98","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","4,74","40","4,63"
"СОФИЯ-ОБЛАСТ","ЧЕЛОПЕЧ","С.ЧЕЛОПЕЧ","2 303 852","Частна профилирана гимназия с чуждоезиково обучение ""ЧЕЛОПЕЧ""","26","5,13","2","5,08","0","0,00","0","0,00","2","3,94","0","0,00","1","5,01","1","5,50","19","5,37","0","0,00","0","0,00","1","5,43","0","0,00","0","0,00","26","5,23","52","5,18"
"СТАРА ЗАГОРА","ГУРКОВО","ГР.ГУРКОВО","2 406 129","СРЕДНО УЧИЛИЩЕ  ""ХРИСТО СМИРНЕНСКИ""","14","3,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,43","1","5,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,61","25","3,54"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","2 404 108","Професионална гимназия  по енергетика и електротехника","79","3,11","0","0,00","0","0,00","0","0,00","5","2,74","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","2,74","84","3,09"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","2 404 107","Средно училище  Васил Левски""","11","3,98","0","0,00","0","0,00","0","0,00","7","4,14","0","0,00","0","0,00","2","3,75","2","4,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,10","22","4,04"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 902 505","Национално училище по пластични изкуства  и дизайн ""Академик Дечко Узунов""","45","4,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","45","4,30"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 265","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ""ИВАН ХАДЖИЕНОВ""","85","3,73","6","3,64","5","4,01","0","0,00","48","3,28","2","3,65","12","3,66","2","3,27","16","4,69","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","91","3,65","176","3,69"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 266","ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ И ТРАНСПОРТЕН МЕНИДЖМЪНТ","74","3,55","0","0,00","3","4,16","0","0,00","2","3,03","0","0,00","1","3,48","34","3,45","9","4,46","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","49","3,66","123","3,59"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 268","Професионална гимназия по лека промишленост и туризъм","85","3,67","1","2,18","0","0,00","0","0,00","20","3,49","0","0,00","5","3,96","19","3,31","15","4,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","60","3,71","145","3,69"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 261","Профилирана гимназия "" Академик Петко Стайнов""","9","3,14","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,24","1","3,28","1","2,90","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,17","13","3,15"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 262","Профилирана природо-математическа гимназия  ""Никола Обрешков""","103","5,18","17","4,84","8","4,93","2","5,74","19","4,56","3","5,91","1","5,09","7","5,59","43","5,62","0","0,00","3","5,94","0","0,00","0","0,00","0","0,00","103","5,25","206","5,22"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 263","Профилирана хуманитарна гимназия ""Св. Св. Кирил и Методий""","77","4,55","0","0,00","8","4,43","1","4,35","16","4,51","0","0,00","8","4,36","24","4,40","20","5,06","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","77","4,59","154","4,57"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 264","Средно училище ""Екзарх Антим  ""","67","4,37","4","4,09","2","4,85","0","0,00","9","4,32","0","0,00","4","4,74","30","4,30","18","5,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","67","4,55","134","4,46"
"СТАРА ЗАГОРА","МЪГЛИЖ","ГР.МЪГЛИЖ","2 405 117","Професионална гимназия  по селско стопанство ""Гео Милев""","36","2,91","1","2,48","0","0,00","0","0,00","1","2,62","0","0,00","0","0,00","1","3,42","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,84","39","2,91"
"СТАРА ЗАГОРА","НИКОЛАЕВО","ГР.НИКОЛАЕВО","2 407 132","Професионална гимназия ""АТАНАС ДАМЯНОВ ""","13","3,10","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,10"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","2 409 140","Професионална гимназия  по ресторантьорство и хотелиерство","19","2,97","0","0,00","0","0,00","0","0,00","3","2,84","0","0,00","0","0,00","1","3,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","2,96","23","2,97"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","2 409 139","Средно училище  ""Христо Ботев""","9","3,81","0","0,00","0","0,00","0","0,00","1","2,75","0","0,00","7","4,01","0","0,00","1","4,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","3,94","18","3,88"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","2 401 053","Професионална гимназия  ""Св.Иван Рилски""","78","3,32","0","0,00","0","0,00","0","0,00","6","2,76","0","0,00","0","0,00","1","4,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","3,00","85","3,29"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","2 401 052","Средно училище ""Гео Милев""","24","4,05","0","0,00","0","0,00","0","0,00","13","3,81","0","0,00","0","0,00","9","4,45","4","5,06","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","26","4,22","50","4,14"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 121","СРЕДНО УЧИЛИЩЕ ""ПОП МИНЧО КЪНЧЕВ""","3","3,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,20"
