"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"ПЛЕВЕН","ДОЛНА МИТРОПОЛИЯ","С.КРУШОВЕНЕ","Основно училище ""Климент Охридски""","1500907","2","45.25","2","23"
"ПЛЕВЕН","ДОЛНА МИТРОПОЛИЯ","С.ОРЕХОВИЦА","Основно училище ""Христо Смирненски""","1500908","8","35.81","8","38.75"
"ПЛЕВЕН","ДОЛНА МИТРОПОЛИЯ","С.ПОДЕМ","Възпитателно училище интернат ""Христо Ботев""","1500916","3","8.67","3","12.33"
"ПЛЕВЕН","ДОЛНА МИТРОПОЛИЯ","С.СТАВЕРЦИ","Основно училище ""Св.св.Кирил и Методий""","1500913","8","30.88","8","39.66"
"ПЛЕВЕН","ДОЛНИ ДЪБНИК","ГР.ДОЛНИ ДЪБНИК","Средно училище ""Христо Ботев""","1500507","17","32.79","16","24.44"
"ПЛЕВЕН","ДОЛНИ ДЪБНИК","С.ГОРНИ ДЪБНИК","Основно училище ""Св. Св. Кирил и Методий""","1500505","11","53.27","11","61.25"
"ПЛЕВЕН","ДОЛНИ ДЪБНИК","С.ГРАДИНА","Основно училище ""Неофит Рилски""","1500506","4","22.63","5","42.6"
"ПЛЕВЕН","ДОЛНИ ДЪБНИК","С.КРУШОВИЦА","Основно училище ""Свети свети Кирил и Методий""","1500502","2","50.25","2","34.75"
"ПЛЕВЕН","ДОЛНИ ДЪБНИК","С.ПЕТЪРНИЦА","Основно училище ""Св. Св. Кирил и Методий""","1500504","9","41.78","9","32"
"ПЛЕВЕН","ДОЛНИ ДЪБНИК","С.САДОВЕЦ","Основно училище ""Христо Ботев""","1500503","10","42.25","10","42.58"
"ПЛЕВЕН","ИСКЪР","ГР.ИСКЪР","Средно училище ""Христо Смирненски""","1500404","23","41.11","24","16.99"
"ПЛЕВЕН","ИСКЪР","С.ДОЛНИ ЛУКОВИТ","Основно училище ""Васил Левски""","1500401","8","27.88","8","22.34"
"ПЛЕВЕН","КНЕЖА","ГР.КНЕЖА","Основно училище ""Васил Левски""","1501102","42","55.58","42","56.93"
"ПЛЕВЕН","КНЕЖА","ГР.КНЕЖА","Основно училище ""Отец Паисий""","1501103","17","37.38","18","28.58"
"ПЛЕВЕН","КНЕЖА","ГР.КНЕЖА","Средно училище ""Неофит Рилски""","1501108","14","17.86","14","32.64"
"ПЛЕВЕН","КНЕЖА","С.БРЕНИЦА","Основно училище ""Христо Ботев""","1501104","8","33.38","8","39.47"
"ПЛЕВЕН","КНЕЖА","С.ЕНИЦА","Основно училище ""Васил Левски ""","1501105","3","48.83","3","51"
"ПЛЕВЕН","ЛЕВСКИ","ГР.ЛЕВСКИ","Основно училище ""Максим Горки""","1500602","40","52.01","40","27.61"
"ПЛЕВЕН","ЛЕВСКИ","ГР.ЛЕВСКИ","Средно училище ""Крум Попов""","1500611","38","35","38","22.67"
"ПЛЕВЕН","ЛЕВСКИ","С.АСЕНОВЦИ","Основно училище ""Христо Ботев""","1500603","8","29.75","8","26.66"
"ПЛЕВЕН","ЛЕВСКИ","С.БЪЛГАРЕНЕ","Основно училище ""Христо Ботев""","1500604","5","24.4","5","37.1"
"ПЛЕВЕН","ЛЕВСКИ","С.ОБНОВА","Основно училище ""Неофит Рилски""","1500608","8","55.5","8","38.88"
"ПЛЕВЕН","НИКОПОЛ","ГР.НИКОПОЛ","Средно училище ""Христо Ботев""","1501007","24","37.83","24","29.13"
"ПЛЕВЕН","НИКОПОЛ","С.НОВАЧЕНЕ","Основно училище ""Патриарх Евтимий""","1501006","8","25.38","8","19.88"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Основно училище ""Д-р Петър Берон""","1500110","93","59.94","93","37.2"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Основно училищe ""Свети Климент Охридски""","1500112","76","51.8","76","28.18"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Основно училище ""Васил Левски""","1500113","43","63.23","43","41.95"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Основно училище ""Йордан Йовков""","1500114","42","52.25","41","30.62"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Основно училище ""Лазар Станев""","1500115","23","61.33","23","38.04"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Основно училище ""Цветан Спасов""","1500129","94","57.64","94","34.94"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Математическа гимназия ""Гео Милев""","1500130","51","81.3","51","84.12"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Анастасия Димитрова""","1500132","11","34.36","12","17.29"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Стоян Заимов""","1500133","56","55.5","56","32.69"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Иван Вазов""","1500134","165","70.6","164","46.91"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Пейо Крачолов Яворов""","1500135","13","51.19","13","22.33"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Христо Смирненски""","1500136","9","35.33","10","23.6"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Спортно училище ""Георги Бенковски""","1500138","39","37.85","40","18.68"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Основно училище Валери Петров","1500201","93","72.09","93","49.4"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Национално училище по изкуствата ""Панайот Пипков""","2902107","50","63.64","50","35.52"
"ПЛЕВЕН","ПЛЕВЕН","ГР.СЛАВЯНОВО","Средно училище ""Христо Ботев""","1500137","10","51.7","10","51.98"
"ПЛЕВЕН","ПЛЕВЕН","С.БЕГЛЕЖ","Основно училище ""Васил Левски""","1500121","6","18.25","6","21"
"ПЛЕВЕН","ПЛЕВЕН","С.БОХОТ","Основно училище ""Антон Страшимиров""","1500126","10","11.2","11","15.73"
"ПЛЕВЕН","ПЛЕВЕН","С.БРЪШЛЯНИЦА","Основно училище ""Св. Св. Кирил и Методий""","1500128","5","37.6","5","54.6"
"ПЛЕВЕН","ПЛЕВЕН","С.БУКОВЛЪК","Основно училище ""Свети Климент Охридски""","1500119","21","19.5","21","19.25"
"ПЛЕВЕН","ПЛЕВЕН","С.МЕЧКА","Обединено училище ""Христо Ботев""","1500117","10","38.9","10","34.23"
"ПЛЕВЕН","ПЛЕВЕН","С.НИКОЛАЕВО","Основно училище ""Христо Ботев""","1500123","1","36","1","25"
"ПЛЕВЕН","ПЛЕВЕН","С.ОПАНЕЦ","Основно училище""Отец Паисий""","1500118","3","18.67","3","32.33"
"ПЛЕВЕН","ПЛЕВЕН","С.ПЕЛИШАТ","Основно училище ""Христо Ботев""","1500125","5","38.5","5","17.6"
"ПЛЕВЕН","ПЛЕВЕН","С.ТЪРНЕНЕ","Обединено училище ""Свети Свети Кирил и Методий""","1500127","19","22.89","18","49.83"
"ПЛЕВЕН","ПЛЕВЕН","С.ЯСЕН","Основно училище ""Св.Св.Кирил и Методий""","1500124","3","25.67","2","42.5"
"ПЛЕВЕН","ПОРДИМ","ГР.ПОРДИМ","Средно училище ""Свети Свети Кирил и Методий""","1500305","28","47.09","27","36.69"
"ПЛЕВЕН","ПОРДИМ","С.ВЪЛЧИТРЪН","Обединено училище ""Никола Йонков Вапцаров""","1500304","7","38.64","7","48.07"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.КОЙНАРЕ","Средно училище "" Христо Смирненски""","1500216","25","36.48","25","33.46"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.ЧЕРВЕН БРЯГ","Основно училище ""Христо Смирненски""","1500203","45","50.09","45","27.24"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.ЧЕРВЕН БРЯГ","Основно училище ""Алеко Константинов""","1500204","6","18.17","6","52"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.ЧЕРВЕН БРЯГ","Средно училище ""Д-р Петър Берон""","1500215","62","53","62","43.01"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","С.ГЛАВА","Основно училище ""Христо Ботев""","1500206","8","59.5","8","53.66"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","С.РАДОМИРЦИ","Обединено училище ""Отец Паисий""","1500210","9","28.22","9","20.44"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","С.РУПЦИ","Основно училище ""Христо Ботев""","1500209","11","31.64","11","45.07"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","С.ЧОМАКОВЦИ","Основно училище ""Христо Ботев""","1500207","14","30.43","13","24.08"
"ПЛОВДИВ","АСЕНОВГРАД","ГР.АСЕНОВГРАД","Основно училище ""Ангел Кънчев""","1600101","52","61.72","52","43.45"
"ПЛОВДИВ","АСЕНОВГРАД","ГР.АСЕНОВГРАД","Основно училище ""Христо Ботев""","1600102","68","67.32","68","48.93"
"ПЛОВДИВ","АСЕНОВГРАД","ГР.АСЕНОВГРАД","Основно училище ""Отец Паисий"" Асеновград","1600103","49","54.92","49","34.31"
"ПЛОВДИВ","АСЕНОВГРАД","ГР.АСЕНОВГРАД","Основно училище ""Петко Каравелов""","1600104","95","57.29","95","44.37"
"ПЛОВДИВ","АСЕНОВГРАД","ГР.АСЕНОВГРАД","Основно училище ""Никола Йонков Вапцаров""","1600105","35","8.9","37","13.08"
"ПЛОВДИВ","АСЕНОВГРАД","ГР.АСЕНОВГРАД","Основно училище ""Панайот Волов""","1600107","23","56.61","23","44.27"
"ПЛОВДИВ","АСЕНОВГРАД","ГР.АСЕНОВГРАД","Средно училище Свети княз Борис I","1600114","34","49.79","34","37.41"
"ПЛОВДИВ","АСЕНОВГРАД","ГР.АСЕНОВГРАД","Средно училище ""Свети свети Кирил и Методий""","1600116","62","53.65","62","41.25"
"ПЛОВДИВ","АСЕНОВГРАД","С.БОЯНЦИ","Основно училище ""Професор доктор Асен Златаров""","1600108","20","31.93","20","16.91"
"ПЛОВДИВ","АСЕНОВГРАД","С.ЗЛАТОВРЪХ","Основно училище ""Климент Охридски""","1600113","10","27.45","10","17.8"
"ПЛОВДИВ","АСЕНОВГРАД","С.МУЛДАВА","Основно училище ""Отец Паисий""","1600111","9","38.94","9","31.5"
"ПЛОВДИВ","АСЕНОВГРАД","С.ТОПОЛОВО","Основно училище ""Отец Паисий""","1600115","23","52.22","23","41.47"
"ПЛОВДИВ","БРЕЗОВО","ГР.БРЕЗОВО","Средно училище ""Христо Смирненски""","1600705","30","31.82","25","22.11"
"ПЛОВДИВ","БРЕЗОВО","С.СТРЕЛЦИ","Основно училище ""Свети Свети Кирил и Методий""","1600703","9","12.78","9","11.67"
"ПЛОВДИВ","КАЛОЯНОВО","С.ДЪЛГО ПОЛЕ","Обединено училище ""Христо Ботев""","1601203","10","15.15","9","15.28"
"ПЛОВДИВ","КАЛОЯНОВО","С.ЖИТНИЦА","Основно училище ""Христо Смирненски""","1601202","12","65.08","12","42.38"
"ПЛОВДИВ","КАЛОЯНОВО","С.КАЛОЯНОВО","Основно училище ""Иван Вазов""","1601201","20","56.95","20","41.74"
"ПЛОВДИВ","КАЛОЯНОВО","С.ПЕСНОПОЙ","Основно Училище ""Отец Паисий""","1601206","9","9.44","9","15.56"
"ПЛОВДИВ","КАЛОЯНОВО","С.РЪЖЕВО КОНАРЕ","Основно училище ""Христо Ботев""","1601204","13","42.77","13","25.35"
"ПЛОВДИВ","КАРЛОВО","ГР.БАНЯ","Основно училище ""Неофит Рилски""","1601316","9","13.67","8","13.13"
"ПЛОВДИВ","КАРЛОВО","ГР.КАЛОФЕР","Средно училище ""Христо Ботев""","1601306","18","40.67","18","29"
"ПЛОВДИВ","КАРЛОВО","ГР.КАРЛОВО","Средно училище ""Васил Левски""","1601301","115","66.49","115","41.92"
"ПЛОВДИВ","КАРЛОВО","ГР.КАРЛОВО","Средно училище ""Христо Проданов""","1601302","53","45.84","52","28.49"
"ПЛОВДИВ","КАРЛОВО","ГР.КАРЛОВО","Основно училище ""Св. Св. Кирил и Методий""","1601304","112","51.01","111","35.68"
"ПЛОВДИВ","КАРЛОВО","ГР.КАРЛОВО","Основно училище ""Райно Попович""","1601305","32","18.89","31","16.88"
"ПЛОВДИВ","КАРЛОВО","ГР.КЛИСУРА","Основно училище ""Христо Груев Данов""","1601318","16","33.25","18","23.42"
"ПЛОВДИВ","КАРЛОВО","С.ВЕДРАРЕ","Основно училище ""Свети Свети Кирил и Методий""","1601309","10","30.35","10","15.78"
"ПЛОВДИВ","КАРЛОВО","С.КЪРНАРЕ","Основно училище ""Васил Левски""","1601308","26","16.12","25","14.4"
"ПЛОВДИВ","КАРЛОВО","С.РОЗИНО","Основно училище ""Христо Г. Данов""","1601307","34","24.19","34","38.08"
"ПЛОВДИВ","КАРЛОВО","С.ХРИСТО ДАНОВО","Основно училище ""Генерал Карцов""","1601317","18","18.81","18","15.94"
"ПЛОВДИВ","КРИЧИМ","ГР.КРИЧИМ","Средно училище ""Петко Рачов Славейков""","1601403","38","36.21","35","23.11"
"ПЛОВДИВ","КУКЛЕН","С.КУКЛЕН","Средно училище ""Отец Паисий""","1601101","39","53.18","40","35.61"
"ПЛОВДИВ","ЛЪКИ","ГР.ЛЪКИ","Средно училище ""Христо Ботев""","1601501","10","64.3","10","46.03"
"ПЛОВДИВ","МАРИЦА","С.БЕНКОВСКИ","Средно училище ""Георги Бенковски""","1601704","9","47","10","28.28"
"ПЛОВДИВ","МАРИЦА","С.ВОЙВОДИНОВО","Основно училище ""Св. Св. Кирил и Методий""","1601702","19","58.11","19","35.01"
"ПЛОВДИВ","МАРИЦА","С.ГРАФ ИГНАТИЕВО","Основно училище ""Граф Николай Игнатиев""","1601705","12","60","12","42.31"
"ПЛОВДИВ","МАРИЦА","С.КАЛЕКОВЕЦ","Средно училище ""Свети свети Кирил и Методий""","1601709","18","34.36","18","22.85"
"ПЛОВДИВ","МАРИЦА","С.КОСТИЕВО","Основно училище ""Свети Свети Кирил и Методий""","1601707","14","19.25","14","17.57"
"ПЛОВДИВ","МАРИЦА","С.МАНОЛЕ","Средно училище ""Васил Левски""","1601708","30","42.7","30","22.96"
"ПЛОВДИВ","МАРИЦА","С.РОГОШ","Основно училище ""Васил Левски""","1601710","30","37.98","29","23"
"ПЛОВДИВ","МАРИЦА","С.СКУТАРЕ","Основно училище ""Св. Климент Охридски""","1601701","14","44.04","14","31.34"
"ПЛОВДИВ","МАРИЦА","С.СТРОЕВО","Основно училище ""Христо Смирненски""","1601706","9","59.28","9","37.64"
"ПЛОВДИВ","МАРИЦА","С.ТРУД","Основно училище ""Свети Свети Кирил и Методий""","1601711","20","50.25","20","38.89"
"ПЛОВДИВ","МАРИЦА","С.ЦАРАЦОВО","Основно училище ""Дядо Иван Арабаджията""","1601703","9","59.39","9","26.56"
"ПЛОВДИВ","ПЕРУЩИЦА","ГР.ПЕРУЩИЦА","ОСНОВНО УЧИЛИЩЕ ""ПЕТЪР БОНЕВ""","1602401","28","32.59","28","21.78"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частно средно бизнес училище ""Талантите""","1600017","3","61.83","3","43.25"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Алеко Константинов""","1690142","77","76.98","77","66.96"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ОУ""Виктория и Крикор Тютюнджян""","1690143","41","71.63","41","51.68"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Гео Милев""","1690144","13","16.23","14","12.71"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Д-р Петър Берон""","1690146","63","73.04","63","55.56"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно Училище""Душо Хаджидеков""","1690147","130","72.05","130","57.08"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Екзарх Антим I""","1690148","74","69.7","74","60.5"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Кочо Честеменски""","1690149","75","75.79","74","61.56"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Любен Каравелов""","1690150","54","63.12","54","43.34"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Княз Александър I""","1690152","190","75.52","190","60.08"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище "" СВ. ПАИСИЙ ХИЛЕНДАРСКИ ""","1690154","88","66.82","88","49.88"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Климент Охридски""","1690155","21","52.52","20","32.66"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Патриарх Евтимий""","1690156","200","84.89","200","78.31"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Цар Симеон Велики""","1690157","26","57.88","26","32.07"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Васил Левски""","1690244","94","66.85","94","43.85"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Димчо Дебелянов""","1690245","64","9.22","65","14.14"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Пенчо Славейков""","1690246","53","5.12","58","11.35"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Найден Геров""","1690247","32","6.17","32","11.78"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Симон Боливар""","1690248","33","24.64","33","20.06"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Васил Петлешков""","1690341","54","68.02","54","49.04"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Драган Манчов ""","1690342","77","72.01","77","51.2"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Елин Пелин""","1690343","33","66.59","33","54.17"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Тодор Каблешков""","1690344","20","63.8","20","33.3"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети свети Кирил и Методий""","1690345","39","62.42","39","37.13"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Математическа гимназия ""Академик Кирил Попов""","1690346","52","93.44","52","95.27"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Спортно училище ""Васил Левски""","1690347","91","50.44","90","36.54"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Димитър Тодоров Димов""","1690442","40","48.4","40","27.41"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Йордан Йовков""","1690443","25","10.98","23","16.85"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Панайот Волов""","1690444","32","7.03","32","14.58"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Райна Княгиня""","1690445","118","74.39","118","59.84"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Никола Вапцаров""","1690446","44","63.13","44","47.03"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Пейо Крачолов Яворов""","1690447","82","56.58","82","43.92"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Христо Груев Данов""","1690448","58","58.19","58","38.38"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Братя Миладинови""","1690542","31","67.73","31","46.18"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Димитър Талев""","1690544","130","68.17","130","51.79"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Захари Стоянов""","1690545","20","52.1","20","40.35"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Стоян Михайловски""","1690546","75","67","75","47.1"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Яне Сандански""","1690547","102","66.39","102","53.54"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище "" Константин Величков ""","1690549","29","55.62","29","33.17"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Константин - Кирил Философ""","1690550","124","68.43","124","51.18"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище Димитър Матевски""","1690642","118","58.17","118","34.54"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Седмочисленици""","1690643","74","63.45","74","47.63"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Софроний Врачански""","1690644","110","62.76","111","52.8"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Черноризец Храбър""","1690645","153","69.43","153","53.61"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ЧАСТНО СРЕДНО УЧИЛИЩЕ ""ДРУЖБА""","1690901","15","74.77","13","49.06"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частно основно училище ""Класик""","1690907","9","77.5","9","73.19"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частно основно училище ""Бъдеще""","1690912","9","56.17","9","49.28"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национално училище за музикално и танцово изкуство ""Добрин Петков""","2902102","29","66.38","30","48.62"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Основно училище ""Свети Свети Кирил и Методий""","1602301","15","15.1","15","20.27"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Основно Училище ""Георги Караславов""","1602302","18","45.11","18","28.75"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Средно училище ""Проф. д-р Асен Златаров""","1602314","98","49.73","99","33.2"
"ПЛОВДИВ","ПЪРВОМАЙ","С.БУКОВО","Основно училище ""Д-р Петър Берон""","1602309","3","39.17","3","37.08"
"ПЛОВДИВ","ПЪРВОМАЙ","С.БЯЛА РЕКА","Основно училище ""Любен Каравелов""","1602308","10","34.9","10","33.85"
"ПЛОВДИВ","ПЪРВОМАЙ","С.ВИНИЦА","Основно училище ""Васил Априлов""","1602306","6","42.75","8","29"
"ПЛОВДИВ","ПЪРВОМАЙ","С.ГРАДИНА","Основно училище ""Христо Ботев""","1602303","28","23.91","28","15.59"
"ПЛОВДИВ","ПЪРВОМАЙ","С.ДЪЛБОК ИЗВОР","Основно училище ""Свети Свети Кирил и Методий""","1602305","3","17.5","3","15.33"
"ПЛОВДИВ","ПЪРВОМАЙ","С.ИСКРА","Основно училище ""Отец Паисий""","1602304","9","23.83","9","20.94"
"ПЛОВДИВ","ПЪРВОМАЙ","С.КАРАДЖАЛОВО","Основно училище ""Св. Св. Кирил и Методий""","1602307","11","31.45","11","20.25"
"ПЛОВДИВ","РАКОВСКИ","ГР.РАКОВСКИ","Основно училище ""Христо Ботев""","1602502","70","54.49","69","39.66"
"ПЛОВДИВ","РАКОВСКИ","ГР.РАКОВСКИ","Основно училище ""Христо Смирненски""","1602503","56","42.72","56","31.97"
"ПЛОВДИВ","РАКОВСКИ","С.БЕЛОЗЕМ","Основно училище ""Гео Милев""","1602507","39","32.19","40","22.98"
"ПЛОВДИВ","РАКОВСКИ","С.СТРЯМА","Основно училище ""Отец Паисий""","1602504","24","37.02","25","25.44"
"ПЛОВДИВ","РАКОВСКИ","С.ЧАЛЪКОВИ","Основно училище ""Д-р Петър Берон""","1602505","12","46.38","12","20.56"
"ПЛОВДИВ","РОДОПИ","С.БЕЛАЩИЦА","Основно училище "" Пенчо Славейков""","1602602","16","64.53","16","52.28"
"ПЛОВДИВ","РОДОПИ","С.БРАНИПОЛЕ","Основно училище "" Свети Свети Кирил и Методий ""","1602608","20","68.9","20","55.48"
"ПЛОВДИВ","РОДОПИ","С.БРЕСТНИК","Основно училище ""Васил Левски""","1602604","10","59.75","10","35.18"
"ПЛОВДИВ","РОДОПИ","С.БРЕСТОВИЦА","Основно училище ""Христо Ботев""","1602605","9","54.78","9","34.67"
"ПЛОВДИВ","РОДОПИ","С.КАДИЕВО","Основно училище "" Свети Свети Кирил и Методий""","1602606","5","14.3","5","17.4"
"ПЛОВДИВ","РОДОПИ","С.КРУМОВО","Основно училище ""Христо Ботев""","1602613","9","68.22","9","43.53"
"ПЛОВДИВ","РОДОПИ","С.МАРКОВО","Частно основно училище ""Слънчев лъч""","1600018","8","71.44","8","57.5"
"ПЛОВДИВ","РОДОПИ","С.МАРКОВО","Основно училище ""Св. св. Кирил и Методий""","1602607","22","65.91","22","62.09"
"ПЛОВДИВ","РОДОПИ","С.ПЪРВЕНЕЦ","Основно училище ""Св.Св. Кирил и Методий""","1602603","20","55.98","20","35.85"
"ПЛОВДИВ","РОДОПИ","С.УСТИНА","Основно училище ""Свети свети Кирил и Методий""","1602609","14","44.93","14","24.61"
"ПЛОВДИВ","РОДОПИ","С.ЦАЛАПИЦА","Основно училище ""Паисий Хилендарски""","1602611","20","49.33","20","32.04"
"ПЛОВДИВ","РОДОПИ","С.ЯГОДОВО","Основно училище ""Неофит Рилски""","1602612","12","42.13","12","23.56"
"ПЛОВДИВ","САДОВО","ГР.САДОВО","Основно училище ""Гео Милев""","1602803","12","21.42","11","29.73"
"ПЛОВДИВ","САДОВО","С.БОГДАНИЦА","Основно училище ""Княз Борис Първи""","1602806","16","18.84","16","12.38"
"ПЛОВДИВ","САДОВО","С.БОЛЯРЦИ","Основно училище ""Георги Сава Раковски ""","1602808","17","32.56","17","30.34"
"ПЛОВДИВ","САДОВО","С.КАРАДЖОВО","Основно училище ""Васил Левски""","1602807","24","32.54","23","17.05"
"ПЛОВДИВ","САДОВО","С.КАТУНИЦА","Основно училище ""Христо Ботев""","1602801","19","62.97","18","51.38"
"ПЛОВДИВ","САДОВО","С.ПОПОВИЦА","Основно училище "" Христо Ботев ""","1602805","25","40.74","27","26.43"
"ПЛОВДИВ","САДОВО","С.ЧЕШНЕГИРОВО","Основно училище ""Свети Свети Кирил и Методий""","1602804","13","32.77","13","21"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Средно училище ""Иван Вазов""","1601303","41","41.33","39","21.54"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Обединено училище ""Христо Ботев"" гр. Стамболийски","1602904","17","14.65","17","16.68"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Основно училище ""Христо Смирненски""","1602905","24","48.63","23","34.88"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Средно училище Отец Паисий","1602907","41","56.41","41","38.15"
