"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","СПОРТНО УЧИЛИЩЕ ""ГЕН. ВЛАДИМИР СТОЙЧЕВ""","2213307","105","43.25","104","26.8"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Технологично училище ""Електронни системи"" към Технически Университет - София","2213350","99","72.84","99","85.74"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частна профилирана гимназия с чуждоезиково обучение Меридиан 22""","2213503","13","64.77","13","46"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","АМЕРИКАНСКИ КОЛЕЖ В СОФИЯ","2213507","175","77.36","180","85.61"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище с чуждоезиков профил ""Абрахам Линкълн""","2213600","6","65.33","6","22.42"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","15 Средно училище "" Адам Мицкевич""","2214015","31","32.68","27","19.89"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","54. СРЕДНО УЧИЛИЩЕ ""Свети ИВАН РИЛСКИ""","2214054","51","53.14","49","21.62"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","101. СРЕДНО УЧИЛИЩЕ ""БАЧО КИРО""","2214101","76","47.68","77","23.61"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","153 Спортно училище ""Неофит Рилски""","2214153","89","31.37","82","19.5"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","1 Средно училище ""Пенчо П. Славейков""","2216001","108","63.73","108","32.29"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","164. гимназия с преподаване на испански език ""Мигел де Сервантес""","2216164","158","72.75","158","74.55"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Първа английска езикова гимназия","2216301","226","70.69","225","69.75"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Софийска математическа гимназия ""Паисий Хилендарски""","2216306","160","79.68","161","97.12"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Професионална гимназия по механоелектротехника ""Н.Й.Вапцаров""","2216422","49","26.34","48","18.17"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ","2216423","179","51.94","178","23.93"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище ""УВЕКИНД""","2216532","38","61.58","25","48.22"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Първа частна английска гимназия ""Уилям Шекспир-Интелект Инвест""","2216533","16","50.91","14","25.36"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","66 Средно училище ""Филип Станиславов""","2217066","15","32.9","15","18.43"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","88. Средно училище ""Димитър Попниколов""","2217088","52","48.88","50","21.82"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","149 Средно училище ,,Иван Хаджийски""","2217149","26","48.73","26","17.62"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ ""СОФИЯ""","2217151","45","45.44","43","19.6"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА","2217424","121","46.32","119","24.62"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО ""БУЗЕМА""","2217426","32","13.06","26","16"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","24 Средно училище ""П.К.Яворов""","2219024","16","35.03","10","59.45"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","44. Средно училище ""Неофит Бозвели""","2219044","46","56.14","45","24.14"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","95 СУ ""Проф. Иван Шишманов""","2219095","76","45.68","76","20.91"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","130. средно училище ""Стефан Караджа""","2219130","21","28.5","16","13.5"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","166 Спортно училище ""Васил Левски""","2219166","78","52.14","77","41.56"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","14. средно училище ""Проф. д-р Асен Златаров""","2220014","21","43.29","18","21.75"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","29. Средно училище ""Кузман Шапкарев""","2220029","51","50.9","51","24.44"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","59 ОБЕДИНЕНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""","2220059","10","22.1","9","12.89"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Профилирана гимназия за изобразителни изкуства ""Професор Николай Райнов""","2220308","26","60.31","26","22.25"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","23 Средно училище ""Фредерик Жолио-Кюри""","2221023","78","56.85","76","23.68"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","31 Средно училище за чужди езици и математика ""Иван Вазов""","2221031","131","69.24","131","60.04"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","93-то Средно училище ""Александър Теодоров - Балан""","2221093","52","57.67","52","21.57"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","94 СРЕДНО УЧИЛИЩЕ ""Димитър Страшимиров""","2221094","58","20.47","58","14.59"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ""ПРОФ. ВАСИЛ ЗЛАТАРСКИ""","2221138","104","62.32","103","41.66"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","157 Гимназия с изучаване на чужд език ""Сесар Вайехо""","2221157","122","59.06","121","23.69"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ ""МАКГАХАН""","2221430","96","33.76","90","20.37"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Първа Частна Математическа Гимназия","2221563","32","78.61","32","92.33"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частна профилирана гимназия ""Образователни технологии""","2221590","69","57.22","70","34.39"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","7. СРЕДНО УЧИЛИЩЕ ""СВ. СЕДМОЧИСЛЕНИЦИ""","2222007","131","59.96","131","39.01"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","9 Френска езикова гимназия ""Алфонс дьо Ламартин""","2222009","192","71.14","191","65.03"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","12 Средно училище "" Цар Иван Асен II""","2222012","71","62.54","70","36.1"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","127 СРЕДНО УЧИЛИЩЕ ""Иван Николаевич Денкоглу""","2222127","162","62.57","162","34.82"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","133 Средно училище „Александър Сергеевич Пушкин”","2222133","110","71.06","109","58.83"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","55 СРЕДНО УЧИЛИЩЕ ""ПЕТКО КАРАВЕЛОВ""","2223055","51","53.65","51","31.8"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕЛЕКОМУНИКАЦИИ","2223431","181","57.54","182","37.43"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ""ПРОФ.Д-Р В.ЗЛАТАРСКИ""","2223547","52","63.01","52","46.18"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","22 Средно езиково училище ""Георги Стойков Раковски""","2224022","129","72.31","124","47.91"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","47 Средно училище ""Христо Груев Данов""","2224047","25","45.08","23","19.2"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","73.СУ с преподаване на чужди езици ""Владислав Граматик""","2224073","108","71.14","106","80.25"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","121 СРЕДНО УЧИЛИЩЕ ""ГЕОРГИ ИЗМИРЛИЕВ""","2224121","99","48.09","99","21.3"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Професионална гимназия по дизайн ""Елисавета Вазова""","2224432","134","63.74","132","33.63"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ","2224433","258","65.19","256","43.01"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧСУ по изкуства и чужди езици ""Артис""","2224544","11","51.05","6","22.5"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО БАНКОВО ДЕЛО ТЪРГОВИЯ И ФИНАНСИ","2224545","22","51.48","22","30.82"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национално музикално училище ""Любомир Пипков""","2902101","70","56.1","69","28.43"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национално училище за танцово изкуство","2902301","72","51.15","72","19.1"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национално училище за изящни изкуства ""Илия Петров""","2902401","51","62.61","49","39.88"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА ""СВЕТИ ЛУКА"" - СОФИЯ","2902501","98","61.49","93","28.67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национална професионална гимназия по полиграфия и фотография","2902601","124","58","125","24.08"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","2902701","52","64.93","44","52.93"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национална гимназия за древни езици и култури Константин Кирил Философ","2902702","76","75.3","73","44.66"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.БИСТРИЦА","192. СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""","2218192","22","43.09","22","17.84"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.КАЗИЧЕНЕ","71 Средно училище ""Пейо Яворов""","2218071","20","46.45","20","27.45"
"ЧУЖБИНА","ЧУЖБИНА","Братислава","Българско средно училище ""Христо Ботев""","2900001","5","42.4","4","17.38"
"ЧУЖБИНА","ЧУЖБИНА","Прага","Българско средно училище ""Д-р Петър Берон""","2900102","6","51.4","5","57.8"
"СОФИЯ-ОБЛАСТ","БОЖУРИЩЕ","ГР.БОЖУРИЩЕ","Средно училище ""Летец Христо Топракчиев""","2308970","38","53.86","40","21.9"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Профилирана природо-математическа гимназия ""Акад.проф.д-р Асен Златаров""","2300099","100","57.27","100","32.83"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Професионална гимназия по техника и мениджмънт ""Христо Ботев""","2300284","64","36.59","64","17.52"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Техническа професионална гимназия ""Стамен Панчев""","2301044","28","20.36","28","15.02"
"СОФИЯ-ОБЛАСТ","ГОДЕЧ","ГР.ГОДЕЧ","Средно училище ""Проф. д-р Асен Златаров""","2300163","20","39.28","20","22.63"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.АПРИЛОВО","Обединено училище ""Свети Свети Кирил и Методий""","2309200","16","31.5","15","27.3"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.ГОРНА МАЛИНА","Средно училище ""Христо Ботев""","2309225","21","54","21","17.79"
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","Професионална гимназия ""Христо Ботев""","2303582","27","16.02","23","15.67"
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","Средно училище ""Неофит Рилски""","2306213","19","52.05","18","55.78"
"СОФИЯ-ОБЛАСТ","ДРАГОМАН","ГР.ДРАГОМАН","Средно училище ""Христо Ботев""","2300214","16","52.84","16","19.44"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","ГР.ЕЛИН ПЕЛИН","Средно училище ""Васил Левски""","2300170","75","63.12","75","27.28"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЕЛИН ПЕЛИН (ГАРА ЕЛИН П","Професионална гимназия по керамика","2300274","38","30.47","38","34.53"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","Средно училище ""Христо Ясенов""","2300195","44","49.14","44","37.91"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","Професионална гимназия ""Тодор Пеев""","2300327","20","27.45","20","18.8"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","Професионална гимназия "" Златица""","2300302","15","36.03","15","39.2"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","Средно училище ""Свети Паисий Хилендарски""","2308792","22","61.89","22","27.5"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Средно училище ""Христо Ботев""","2300188","45","45.18","44","20.31"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Професионална гимназия ""Васил Левски""","2300417","52","15.33","46","14.16"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","С.ВАКАРЕЛ","Обединено Училище ""Христо Смирненски""","2309054","6","24.17","8","27.64"
"СОФИЯ-ОБЛАСТ","КОПРИВЩИЦА","ГР.КОПРИВЩИЦА","Средно училище ""Любен Каравелов""","2306331","7","53.64","7","54.21"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","Средно училище ""Св. Климент Охридски""","2303490","51","70.92","50","49.3"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","Професионална гимназия ""Георги Сава Раковски""","2304717","39","34.53","39","17.23"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Средно училище ""Д-р Петър Берон""","2309638","20","44.88","19","22.63"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Професионална гимназия по ветеринарна медицина и селско стопанство ""Св. Г. Победоносец""","2309735","54","45.19","52","19.51"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","Средно училище ""Саво Ценов Савов""","2300105","23","65.28","23","48.96"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","Професионална гимназия по туризъм и хранителни технологии ""Никола Димов""","2300448","15","37.27","15","15.63"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","Професионална гимназия по механаноелектротехника","2302504","40","38.8","39","21.18"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","Профилирана гимназия с преподаване на чужди езици ""Алеко Константинов""","2304770","79","55.61","79","45.58"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","Национална професионална гимназия по компютърни технологии и системи","2309991","129","64.6","129","54.87"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Профилирана гимназия ""КОНСТАНТИН ФОТИНОВ""","2300131","49","66.98","49","49.62"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Професионална техническа гимназия ""Никола Й. Вапцаров""","2300291","49","53.31","49","42.67"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Професионална гимназия по туризъм","2300505","49","29.6","49","15.92"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Средно училище ""Отец Паисий""","2303106","39","55.62","39","49.83"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Обединено училище ""Неофит Рилски""","2303825","33","11.71","29","13.29"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Спортно училище ""Никола Велчев""","2304610","28","60.95","28","44.59"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","Професионална гимназия ""Велизар Пеев""","2303022","79","47.44","77","21.53"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","Средно училище ""Иван Вазов""","2308867","11","59.18","10","28.15"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","ГР.СЛИВНИЦА","Професионална гимназия по транспорт ""Никола Йонков Вапцаров""","2300455","24","40.92","23","20.74"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","ГР.СЛИВНИЦА","Средно училище Св.Св. Кирил и Методий""","2306517","12","52.08","12","22.67"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","С.АЛДОМИРОВЦИ","Обединено Училище ""Иван Вазов""","2306518","3","24.33","3","13.33"
"СОФИЯ-ОБЛАСТ","ЧЕЛОПЕЧ","С.ЧЕЛОПЕЧ","Частна профилирана гимназия с чуждоезиково обучение ""ЧЕЛОПЕЧ""","2303852","32","68.06","32","40.28"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.БРАТЯ ДАСКАЛОВИ","Средно училище ""Христо Ботев""","2403098","18","19.03","18","16.94"
"СТАРА ЗАГОРА","ГУРКОВО","ГР.ГУРКОВО","Средно училище ""Христо Смирненски""","2406129","18","34.97","18","18.19"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","Средно училище ""Васил Левски""","2404107","24","32.52","24","21.96"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","Професионална гимназия по енергетика и електротехника","2404108","48","27.19","47","22.62"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Профилирана гимназия "" Академик Петко Стайнов""","2400261","17","18.65","17","25.65"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Профилирана природо-математическа гимназия ""Никола Обрешков""","2400262","103","63.3","102","53.75"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Профилирана хуманитарна гимназия ""Св. Св. Кирил и Методий""","2400263","61","45.35","59","19.15"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Средно училище ""Екзарх Антим I""","2400264","81","58.62","81","34.44"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ""ИВАН ХАДЖИЕНОВ""","2400265","102","52.11","102","26.09"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ И ТРАНСПОРТЕН МЕНИДЖМЪНТ","2400266","70","25.66","68","15.76"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Професионална гимназия по лека промишленост и туризъм","2400268","75","43.2","75","17.53"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Национално училище по пластични изкуства и дизайн ""Академик Дечко Узунов""","2902505","50","53.17","50","22.92"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.РЪЖЕНА","Обединено училище ""Свети Свети Кирил и Методий""","2400286","12","14.38","12","17"
"СТАРА ЗАГОРА","МЪГЛИЖ","ГР.МЪГЛИЖ","Професионална гимназия по селско стопанство ""Гео Милев""","2405117","22","24.91","9","13.78"
"СТАРА ЗАГОРА","НИКОЛАЕВО","ГР.НИКОЛАЕВО","Професионална гимназия ""Атанас Дамянов""","2407132","20","11.48","18","14.89"
"СТАРА ЗАГОРА","ОПАН","С.ОПАН","Средно училище ""Христо Ботев""","2400837","8","24.81","8","16"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","Средно училище ""Христо Ботев""","2409139","24","20.94","24","16.69"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","Професионална гимназия по ресторантьорство и хотелиерство","2409140","42","13.8","39","15.91"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","Средно училище ""Гео Милев""","2401052","38","39.7","38","17.96"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","Професионална гимназия ""Св.Иван Рилски""","2401053","33","24.44","33","16.91"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Железник""","2400014","23","46.13","23","23.35"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Професионална гимназия по компютърни науки и математически анализи ""Проф. Минко Балкански""","2400020","51","51.93","51","31.14"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Профилирана природоматематическа гимназия ""Гео Милев""","2400102","130","66.8","126","54.76"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Васил Левски""","2400104","20","41.28","20","28.33"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Христо Смирненски""","2400105","13","21.5","13","28"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Максим Горки""","2400106","104","61.57","104","24.66"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Иван Вазов""","2400107","46","47.25","46","19.9"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Спортно училище ""Тодор Каблешков""","2400108","38","31.28","37","16.11"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Професионална гимназия по механотехника и транспорт ""Н. Й. Вапцаров""","2400111","29","27","26","15.71"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И ТЕХНОЛОГИИ"" Г. С. РАКОВСКИ""","2400112","50","35.65","48","19"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Национална професионална гимназия по ветеринарна медицина ""Иван Павлов""","2400116","96","49.72","96","20.22"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Професионална гимназия по електроника ""Джон Атанасов""","2400117","86","42.58","85","16.85"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Професионална гимназия по строителство и дървообработване ""Инж. Недьо Ранчев""","2400119","40","19.79","27","22.72"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Професионална гимназия по облекло и хранене ""Райна Княгиня""","2400165","98","46.43","98","17.2"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Христо Ботев""","2400174","12","20.92","10","10.8"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Търговска гимназия ""Княз Симеон Търновски""","2402016","103","64.9","101","29.15"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Професионална гимназия по строителство, архитектура и геодезия ""Лубор Байер""","2402131","132","62.07","131","29.53"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Гимназия с преподаване на чужди езици ""Ромен Ролан""","2403264","210","68.43","209","45.32"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Национално училище за музикални и сценични изкуства""Христина Морфова""","2902104","23","43.48","23","16.91"
"СТАРА ЗАГОРА","ЧИРПАН","ГР.ЧИРПАН","Средно училище ""Пейо Крачолов Яворов""","2401178","55","55.61","55","41.96"
"СТАРА ЗАГОРА","ЧИРПАН","ГР.ЧИРПАН","Професионална гимназия по селско стопанство","2401179","66","30.03","62","36.23"
"ТЪРГОВИЩЕ","АНТОНОВО","ГР.АНТОНОВО","Средно училище ""Свети Свети Кирил и Методий""","2500201","8","32.06","8","47.19"
"ТЪРГОВИЩЕ","ОМУРТАГ","ГР.ОМУРТАГ","Профилирана гимназия ""Симеон Велчев""","2520401","72","38.38","72","28.37"
"ТЪРГОВИЩЕ","ОМУРТАГ","ГР.ОМУРТАГ","Професионална гимназия по транспорт и лека промишленост","2520601","41","30.6","40","42.4"
"ТЪРГОВИЩЕ","ОПАКА","ГР.ОПАКА","Средно училище ""Васил Левски""","2530201","16","35.72","16","26.13"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","Профилирана гимназия ""Христо Ботев""","2540401","45","54.7","45","36.74"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","Професионална гимназия по техника и лека промишленост","2540601","37","30.23","37","16.99"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","Професионална гимназия по селско стопанство ""Никола Пушкаров""","2540602","70","37.31","70","18.72"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","Спортно училище ""Никола Симов""","2500203","14","34.57","14","22.86"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","Първо средно училище ""Свети Седмочисленици""","2500204","102","62.51","101","43.46"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","Професионална гимназия по икономическа информатика ""Джон Атанасов ""","2500601","75","43.77","75","26.55"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","Професионална техническа гимназия ""Цар Симеон Велики""","2500602","78","39.33","78","32.17"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","Професионална гимназия по електротехника и строителство","2500603","12","17.5","12","15.42"
