"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"ПЛОВДИВ","МАРИЦА","С.КАЛЕКОВЕЦ","Средно училище ""Свети свети Кирил и Методий""","1601709","11","18.55","11","11.73"
"ПЛОВДИВ","МАРИЦА","С.МАНОЛЕ","Средно училище ""Васил Левски""","1601708","17","32.88","17","16.59"
"ПЛОВДИВ","ПЕРУЩИЦА","ГР.ПЕРУЩИЦА","Професионална гимназия по лозарство и винарство ""Христо Ботев""","1602402","45","17.56","41","18.26"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частно средно бизнес училище ""Талантите""","1600017","3","42.33","3","27.17"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна професионална гимназия по информатика и компютърни науки "" Академик Благовест Сендов""","1600026","23","47.39","20","26.9"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Любен Каравелов""","1690150","47","45.74","47","26.02"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Хуманитарна гимназия ""Св. Св. Кирил и Методий""","1690153","170","63.86","92","47.47"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище "" СВ. ПАИСИЙ ХИЛЕНДАРСКИ ""","1690154","77","53.39","76","34.52"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Климент Охридски""","1690155","76","51.09","72","25.6"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Патриарх Евтимий""","1690156","101","60.65","103","29.81"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Цар Симеон Велики""","1690157","38","38.58","28","25.23"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по електротехника и електроника","1690174","206","53.46","205","39.72"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална търговска гимназия - Пловдив","1690175","201","64.25","194","51.05"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по облекло ""Ана Май""","1690176","84","31.13","70","16.47"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по вътрешна архитектура и дървообработване ""Христо Ботев""","1690177","91","36.14","90","21.34"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по туризъм ""Проф. д-р Асен Златаров""","1690178","147","47","142","23.27"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по битова техника","1690179","124","42.72","96","23.83"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ДУ-Пловдивска духовна семинария ""Св. Св. Кирил и Методий""-Пловдив","1690187","12","41.83","12","18.08"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Пенчо Славейков""","1690246","22","7.45","23","13.43"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Найден Геров""","1690247","67","8.57","64","14.04"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Симон Боливар""","1690248","18","19.5","18","14.64"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Специално училище за ученици с увреден слух ""Проф. Д-р Ст. Белинов""","1690271","1","10","2","18"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по архитектура строителство и геодезия ""Арх.Камен Петков""","1690272","198","50.84","195","34.51"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по транспорт и строителни технологии ""Гоце Делчев""","1690273","74","25.18","44","18.33"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети свети Кирил и Методий""","1690345","67","42.15","66","22.43"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Математическа гимназия ""Академик Кирил Попов""","1690346","203","78.74","203","84.4"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Спортно училище ""Васил Левски""","1690347","79","36.96","60","19.32"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Йордан Йовков""","1690443","13","16.77","13","18.54"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Никола Вапцаров""","1690446","40","36.13","27","20.2"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Пейо Крачолов Яворов""","1690447","38","46.63","33","29.17"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Христо Груев Данов""","1690448","19","45.05","13","22.19"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Езикова гимназия ""Пловдив""","1690449","257","71.07","250","67.16"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Езикова гимназия ""Иван Вазов""","1690450","203","67.03","162","54.1"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Френска езикова гимназия ""Антоан дьо Сент - Екзюпери""","1690451","189","54.99","180","26.57"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по хранителни технологии и техника","1690472","177","42.76","174","23.26"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по кожени изделия и текстил ""Д-р Иван Богоров""","1690473","26","21.27","25","24.42"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Братя Миладинови""","1690542","15","32","15","23.53"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище "" Константин Величков ""","1690549","25","36.64","24","21.17"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Константин - Кирил Философ""","1690550","52","45.67","47","25.88"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по механотехника ""Професор Цветан Лазаров""","1690572","136","36.35","120","21.3"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по машиностроене","1690573","43","26.28","42","18.57"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище Димитър Матевски""","1690642","51","44.8","47","23.55"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Седмочисленици""","1690643","23","39.61","22","24.73"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Софроний Врачански""","1690644","49","38.14","47","19.95"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Черноризец Храбър""","1690645","47","55.7","46","28.85"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ЧАСТНО СРЕДНО УЧИЛИЩЕ ""ДРУЖБА""","1690901","5","55.8","4","55.88"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна профилирана гимназия Едмънд Бърк","1690906","23","44.04","9","21.89"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна езикова гимназия ""Стоян Сариев""","1690909","16","51.25","14","48.93"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна професионална гимназия по икономика и управление","1690910","12","34.75","12","17.88"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национално училище за музикално и танцово изкуство ""Добрин Петков""","2902102","5","57.6","4","40.38"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална гимназия за сценични и екранни изкуства","2902302","47","54.19","0","0"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална художествена гимназия ""Цанко Лавренов""","2902402","40","63.35","5","42.4"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Средно училище ""Проф. д-р Асен Златаров""","1602314","74","48.47","74","29.73"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Професионална гимназия по селско стопанство ""Васил Левски""","1602315","66","27.3","65","18.53"
"ПЛОВДИВ","РАКОВСКИ","ГР.РАКОВСКИ","Професионална гимназия ""Петър Парчевич""","1602511","64","19.73","63","25.48"
"ПЛОВДИВ","РАКОВСКИ","С.БЕЛОЗЕМ","Професионална гимназия по селско стопанство","1602510","19","24.21","11","16.18"
"ПЛОВДИВ","САДОВО","ГР.САДОВО","Професионална селскостопанска гимназия ""Димитър Наумов""","1602810","27","14.07","25","13.8"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Средно училище ""Иван Вазов""","1601303","14","26.29","14","21.25"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Професионална гимназия ""Генерал Владимир Заимов""","1601363","147","41.88","146","22.62"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Обединено училище ""Христо Ботев"" гр. Стамболийски","1602904","12","8","12","15.67"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Средно училище Отец Паисий","1602907","22","35.77","23","18.87"
"ПЛОВДИВ","СЪЕДИНЕНИЕ","ГР.СЪЕДИНЕНИЕ","Средно училище ""Христо Ботев""","1603301","18","32.28","18","17.25"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Средно училище ""Христо Смирненски""","1603708","49","33.31","48","22.24"
"ПЛОВДИВ","ХИСАРЯ","С.КРАСНОВО","Обединено училище "" Христо Ботев ""","1603706","6","13.83","6","12"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","Средно училище ""Свети Свети Кирил и Методий""","1701101","22","24.73","22","30.61"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Профилирана гимназия ""ВАСИЛ ЛЕВСКИ""","1701401","74","32.65","73","24.33"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Професионална гимназия по селско стопанство ""Хан Аспарух""","1701405","48","24.4","46","38.99"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Средно училище ""Христо Ботев""","1701601","46","53.74","45","29.89"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Професионална гимназия","1701602","45","25.8","45","16.43"
"РАЗГРАД","ЛОЗНИЦА","ГР.ЛОЗНИЦА","ПГВМЗ ""Ал. Стамболийски""","1701702","34","35.18","34","30.21"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по икономика ""Робер Шуман""","1702601","86","34.9","86","21.67"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Национална професионална техническа гимназия ""Шандор Петьофи""","1702602","96","36.15","96","24.81"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по химични технологии и биотехнологии ""Мария Кюри""","1702603","36","31.39","36","20.63"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по селско стопанство и хранително-вкусови технологии ""Ангел Кънчев""","1702604","20","15.1","22","12.73"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по транспорт и строителство ""Христо Смирненски""","1702607","18","19.22","18","17.19"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Профилирана гимназия с преподаване на чужди езици ""Екзарх Йосиф""","1702608","101","58.45","102","35.42"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Профилирана природоматематическа гимназия ""Академик Никола Обрешков""","1702609","99","61.03","99","50.62"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по облекло ""Станка Николица Спасо-Еленина""","1702629","21","15.62","21","14.86"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Спортно училище - Разград","1702640","19","28.53","18","18.06"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","Средно училище ""Свети Свети Кирил и Методий""","1702901","20","26.25","20","21.08"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","Средно училище ""Христо Ботев""","1703601","7","22.71","8","14.5"
"РУСЕ","БЯЛА","ГР.БЯЛА","Средно училище ""Панайот Волов""","1802004","40","37.05","36","19.21"
"РУСЕ","БЯЛА","ГР.БЯЛА","Професионална гимназия","1802005","33","19.76","33","14.88"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","Средно училище ""Васил Левски"" с професионални паралелки","1803001","17","17.06","19","14.76"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","Средно училище ""Христо Ботев""","1803005","17","24.88","17","18"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Средно училище ""Св. св. Кирил и Методий""","1804007","24","44.96","24","27.83"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Професионална гимназия по селско стопанство ""К. А. Тимирязев""","1804008","25","22.4","25","30.52"
"РУСЕ","РУСЕ","ГР.РУСЕ","Английска езикова гимназия "" Гео Милев""","1806201","106","69.71","106","56.04"
"РУСЕ","РУСЕ","ГР.РУСЕ","Математическа гимназия ""Баба Тонка""","1806202","106","67.57","105","76.3"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище за европейски езици ""Свети Константин-Кирил Философ""","1806203","79","67.24","79","42.23"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище с преподаване на немски език ""Фридрих Шилер""","1806204","71","59.82","71","41.05"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Йордан Йовков""","1806206","12","46.58","12","21.67"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Христо Ботев""","1806207","80","57.03","80","38.29"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Възраждане""","1806208","26","52.88","25","25.18"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Васил Левски""","1806209","77","53.92","77","33.44"
"РУСЕ","РУСЕ","ГР.РУСЕ","Духовно училище","1806210","7","39.57","7","22.07"
"РУСЕ","РУСЕ","ГР.РУСЕ","Първо частно средно училище ""Леонардо да Винчи"" ООД","1806213","13","63.62","13","43.42"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по електротехника и електроника ""Апостол Арнаудов""","1806301","103","43.2","102","28.85"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по дървообработване и вътрешна архитектура "" Йосиф Вондрак"" - Русе","1806302","62","38.98","62","21.2"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по селско стопанство ""Ангел Кънчев""","1806305","13","20.38","12","15.08"
"РУСЕ","РУСЕ","ГР.РУСЕ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО МЕХАНОТЕХНИКА ""ЮРИЙ ГАГАРИН""","1806306","45","25.09","46","17.84"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по облекло ""Недка Иван Лазарова""","1806307","58","32.91","59","17.66"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по туризъм ""Иван П. Павлов""","1806309","100","46.95","100","21.4"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по икономика и управление Елиас Канети""","1806310","106","58.76","106","39.33"
"РУСЕ","РУСЕ","ГР.РУСЕ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО РЕЧНО КОРАБОСТРОЕНЕ И КОРАБОПЛАВАНЕ","1806311","61","35.26","61","27"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по транспорт","1806312","50","30.94","50","32.2"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по строителство архитектура и геодезия ""Пеньо Пенев""","1806313","103","49.69","90","30.83"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по промишлени технологии ""Атанас Цонев Буров""","1806315","30","22.33","21","26.57"
"РУСЕ","РУСЕ","ГР.РУСЕ","Спортно училище ""Майор Атанас Узунов""","1806401","30","30.3","30","18.33"
"РУСЕ","РУСЕ","ГР.РУСЕ","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ПРОФ.ВЕСЕЛИН СТОЯНОВ""","2902105","41","42.85","40","26.88"
"РУСЕ","СЛИВО ПОЛЕ","ГР.СЛИВО ПОЛЕ","Средно училище ""Св.Паисий Хилендарски""","1807008","14","29.29","14","20.39"
"СИЛИСТРА","ГЛАВИНИЦА","ГР.ГЛАВИНИЦА","Средно училище ""Васил Левски""","1900201","22","36.95","25","21.58"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Средно училище ""Васил Левски""","1900301","105","48.25","106","49.95"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Професионална гимназия по облекло обслужване и транспорт","1900327","69","26.43","69","43.28"
"СИЛИСТРА","ДУЛОВО","С.ОКОРШ","Средно училище ""Йордан Йовков""","1900302","12","34.25","12","44.96"
"СИЛИСТРА","ДУЛОВО","С.ПАИСИЕВО","Средно училище ""Христо Ботев""","1900303","16","32.31","16","28.31"
"СИЛИСТРА","КАЙНАРДЖА","С.СРЕДИЩЕ","Професионална гимназия по механизация на селското стопанство ""Никола Йонков Вапцаров""","1900405","29","21","29","31.05"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Средно училище ""Никола Йонков Вапцаров""","1900502","25","52.24","25","23.88"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Природоматематическа гимназия ""Св.Климент Охридски""","1900503","71","57.75","72","42.35"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Езикова гимназия ""Пейо Яворов""","1900504","54","63.67","54","31.77"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по механотехника ""Владимир Комаров""","1900505","19","28.63","19","22.18"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по стопанско управление, администрация и услуги ""Атанас Буров""","1900506","79","42.7","79","22.2"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална земеделска гимназия ""Добруджа""","1900507","16","27.38","16","34.13"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по строителство ""Пеньо Пенев""","1900508","19","35.79","20","19.8"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по производствени технологии ""Евлогий Георгиев""","1900510","18","25.33","18","24.92"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Спортно училище ""Дръстър""","1900528","10","36.8","10","26.7"
"СИЛИСТРА","СИЛИСТРА","С.ПРОФЕСОР ИШИРКОВО","Обединено училище ""Свети Климент Охридски""","1900517","9","33","9","43.17"
"СИЛИСТРА","СИТОВО","С.СИТОВО","Професионална гимназия по селско стопанство","1900605","29","21","27","29.94"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Йордан Йовков""","1900701","34","49.06","34","33.6"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Христо Ботев""","1900702","38","50.24","38","43.33"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","Средно училище ""Георги Стойков Раковски""","2000201","75","22.55","76","19.17"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","Национално училище за фолклорни изкуства ""Филип Кутев""","2902201","29","39.45","29","59.33"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Средно училище ""Иван Вазов""","2000304","15","23.2","16","30.25"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Средно училище ""Христо Ботев""","2000305","51","52.47","51","31.09"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Професионална гимназия по селско стопанство","2000306","32","12.25","28","15.86"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Професионална гимназия по техника и технологии ""Атанас Димитров""","2000307","57","37.65","57","26.25"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Хаджи Мина Пашов""","2000105","17","23.94","15","16.47"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище "" Пейо Крачолов Яворов ""","2000109","21","39.52","22","29.57"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Йордан Йовков""","2000114","26","41.54","26","23.67"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Константин Константинов""","2000115","18","41.33","17","19.76"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по текстил и облекло ""Добри Желязков""","2000117","62","16.98","60","16.98"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по електротехника и електроника ""Мария Склодовска-Кюри""","2000118","41","31.27","40","20.74"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по икономика ""Професор доктор Димитър Табаков""","2000119","127","42.97","127","24.72"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по хотелиерство и туризъм ""Академик Неделчо Неделчев""","2000120","90","45.16","90","23.12"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Сливенска професионална гимназия по строителство и геодезия ""Арх. Георги Козаров""","2000122","36","29.14","36","20.94"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по механотехника","2000123","63","12.37","55","15.65"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана природо-математическа гимназия ""Добри П. Чинтулов""","2000126","127","68.78","127","59.87"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана гимназия с преподаване на западни езици ""Захарий Стоянов""","2000127","129","68.54","128","37.13"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Спортно училище ""Димитър Рохов""","2000128","42","38.43","42","25.4"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана хуманитарна гимназия ""Дамян Дамянов""","2000129","52","51.04","52","26.33"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Национална художествена гимназия ""Димитър Добрович""","2902504","25","52.6","25","30.46"
"СЛИВЕН","СЛИВЕН","С.КРУШАРЕ","Обединено училище ""Черноризец Храбър""","2000142","13","20.92","13","20.35"
"СЛИВЕН","ТВЪРДИЦА","ГР.ТВЪРДИЦА","Средно училище ""Неофит Рилски""","2000402","35","24.8","36","20.99"
"СЛИВЕН","ТВЪРДИЦА","ГР.ШИВАЧЕВО","Средно училище ""Георги Алексиев Каравелов""","2000408","34","20.03","35","17.59"
"СМОЛЯН","БАНИТЕ","С.БАНИТЕ","Средно училище ""Христо Ботев""","2100201","16","55","16","72.25"
"СМОЛЯН","БОРИНО","С.БОРИНО","Средно училище ""Никола Йонков Вапцаров""","2100301","9","59.22","9","69.72"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Средно училище ""Христо Ботев""","2100401","46","52.63","46","47.16"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Професионална гимназия по електротехника ""А. С. Попов""","2100402","17","27.65","17","36.26"
"СМОЛЯН","ДОСПАТ","ГР.ДОСПАТ","Средно училище ""Димитър Благоев""","2101001","37","41.89","36","32.74"
"СМОЛЯН","ЗЛАТОГРАД","ГР.ЗЛАТОГРАД","СРЕДНО УЧИЛИЩЕ ""АНТИМ ""","2103232","48","51.73","48","40.2"
"СМОЛЯН","ЗЛАТОГРАД","С.СТАРЦЕВО","Средно училище ""Свети княз Борис I""","2100602","9","36.11","9","34.22"
"СМОЛЯН","МАДАН","ГР.МАДАН","Средно училище ""Отец Паисий""","2100701","52","56.63","52","40.42"
"СМОЛЯН","МАДАН","ГР.МАДАН","Професионална гимназия ""Васил Димитров""","2102145","35","44.49","35","35.84"
"СМОЛЯН","НЕДЕЛИНО","ГР.НЕДЕЛИНО","Средно училище "" Свети Свети Кирил и Методий""","2100501","32","49.5","32","52.34"
"СМОЛЯН","РУДОЗЕМ","ГР.РУДОЗЕМ","Средно училище Свети свети Кирил и Методий","2100801","56","53.25","56","31.35"
"СМОЛЯН","РУДОЗЕМ","С.ЧЕПИНЦИ","Средно училище ""Христо Ботев""","2100802","20","53.25","20","60.25"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Средно училище ""Св. Св. Кирил и Методий""","2100103","23","57.43","23","32.28"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия по техника и технологии ""Христо Ботев""","2100111","57","36.25","56","32.01"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия по икономика ""Карл Маркс""","2100113","52","49.27","51","35.47"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Смолянска професионална гимназия по туризъм и строителство ""Никола Й. Вапцаров""","2100115","34","32.82","35","18.99"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Профилирана природо-математическа гимназия ""Васил Левски""","2103321","77","64.99","76","56.96"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Езикова гимназия ""Иван Вазов""","2103331","78","62.36","74","37.56"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия за приложни изкуства","2902506","12","37.5","12","23.5"
"СМОЛЯН","СМОЛЯН","С.ШИРОКА ЛЪКА","Национално училище за фолклорни изкуства ""Широка лъка""","2902202","13","45.54","13","34.73"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","Средно Училище ""Васил Дечев""","2100901","11","46","11","20.55"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","Професионална гимназия по селско горско стопанство и туризъм ""Никола Йонков Вапцаров""","2100903","17","38.65","17","18.03"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БАНКЯ","78. Средно училище ""Христо Смирненски""","2201078","35","43.4","31","21.32"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БАНКЯ","Професионална гимназия по туризъм ""Алеко Константинов""","2201400","55","32.75","55","21.85"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.НОВИ ИСКЪР","170 Средно училище ""Васил Левски""","2215170","77","42.26","70","38.1"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.НОВИ ИСКЪР","172 Обединено училище ""Христо Ботев""","2215172","9","22.67","9","22.22"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частна професионална гимназия по дигитални науки СофтУни Будител","2200013","111","54.96","109","41.56"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧСУ ""Роналд Лаудер""","2200021","14","67.79","14","46.04"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище ""Константин-Кирил Философ""","2200023","1","46","1","28"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЦЕНИЧНИ ИЗКУСТВА И МЕНИДЖМЪНТ АКАТАМУС - СОФИЯ","2200042","10","49.2","10","48.25"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 Средно училище ""Академик Емилиян Станев ""","2202002","110","57.79","109","32.27"
