"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"КЪРДЖАЛИ","КИРКОВО","С.ЧОРБАДЖИЙСКО","Средно училище "" Христо Ботев ""","909403","21","66.33","21","57.29"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Средно училище ""Васил Левски""","909501","78","67.37","78","69.53"
"КЪРДЖАЛИ","КРУМОВГРАД","С.АВРЕН","Основно училище ""Михаил Христов""","909502","1","71.5","1","88"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ГОРНА КУЛА","Основно училище ""Никола Йонков Вапцаров""","909506","7","23.5","7","32.71"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ГУЛИЙКА","Основно училище ""Христо Ботев""","909507","10","40","10","51.2"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ЕГРЕК","Държавно основно училище ""Васил Левски""","909504","2","84","2","74.5"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ЗВЪНАРКА","Начално училище ""Васил Левски""","909515","2","74.25","2","73.25"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ЛУЛИЧКА","Основно училище ""Васил Левски""","909510","","","1","56"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ПОДРУМЧЕ","Основно училище ""Никола Йонков Вапцаров""","909512","8","51.81","8","57.94"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ПОТОЧНИЦА","Основно училище ""Иван Вазов""","909513","7","30.29","7","43.93"
"КЪРДЖАЛИ","КРУМОВГРАД","С.СТРАНДЖЕВО","Основно училище ""Св.Св.Кирил и Методий""","909514","9","49.39","9","61.94"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ТОКАЧКА","Обединено училище ""Пейо Крачолов Яворов""","909509","7","75.36","7","74.07"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Владимир Димитров - Майстора""","909101","19","55.82","18","53.19"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Йордан Йовков""","909103","103","73.56","103","72.66"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Свети Климент Охридски""","909104","13","43.5","13","38"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Отец Паисий"" с природоматематическа насоченост","909105","96","78.97","94","75.39"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Петко Рачов Славейков""","909106","141","71.89","141","68.62"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Васил Левски""","909115","17","31.85","16","30.81"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Свети Свети Кирил и Методий""","909116","52","56.83","50","56.43"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Пейо Крачолов Яворов""","909117","24","12.44","25","27.48"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.БОЙНО","Основно училище ""Христо Ботев""","909119","2","73","2","52.5"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ГЛУХАР","Основно училище ""Свети Свети Кирил и Методий""","909120","1","26.5","2","37.5"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ЕНЧЕЦ","Основно училище ""Св. св. Кирил и Методий""","909121","5","34.4","5","42.2"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.КОСТИНО","Основно училище ""Иван Вазов""","909125","3","52.17","3","57.83"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.МИЛАДИНОВО","Основно училище ""Христо Ботев""","909128","7","41.64","7","63.79"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.МОСТ","Основно училище ""Христо Смирненски""","909129","9","56.61","9","63.72"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ПЕРПЕРЕК","Основно училище "" Паисий Хилендарски ""","909135","9","44.44","9","78.06"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.РАНИ ЛИСТ","Основно училище ""Никола Йонков Вапцаров""","909136","5","60.3","5","58.4"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.СТРЕМЦИ","Обединено училище ""Свети свети Кирил и Методий""","909138","10","45.55","10","58.6"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ЧИФЛИК","Основно училище ""Максим Горки""","909139","5","23.3","5","25.4"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ШИРОКО ПОЛЕ","Основно училище ""Иван Вазов""","909140","3","37.33","3","46.17"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Средно училище ""Никола Йонков Вапцаров""","909601","28","75.95","28","74.88"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Основно училище ""Д-р Петър Берон""","909608","35","77.43","33","69.47"
"КЪРДЖАЛИ","МОМЧИЛГРАД","С.ГРУЕВО","Основно училище ""Никола Йонков Вапцаров""","909604","3","66.5","3","85.33"
"КЪРДЖАЛИ","МОМЧИЛГРАД","С.ЗВЕЗДЕЛ","Основно училище ""Никола Йонков Вапцаров""","909605","2","41.25","2","43"
"КЪРДЖАЛИ","МОМЧИЛГРАД","С.НАНОВИЦА","Основно училище ""Св. Св. Кирил и Методий""","909609","1","62.5","1","62"
"КЪРДЖАЛИ","МОМЧИЛГРАД","С.РАВЕН","Основно училище ""Васил Левски""","909612","5","54.1","5","70.1"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.КОМУНИГА","Основно училище "" Васил Левски ""","909705","3","52.33","3","63.17"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.ЛЯСКОВО","Основно училище ""Никола Йонков Вапцаров""","909706","5","61.8","5","62.7"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.ЧЕРНООЧЕНЕ","Средно училище ""Христо Смирненски""","909701","27","71.26","28","73.13"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Основно училище ""Никола Йонков Вапцаров""","1000015","27","58.07","28","54.04"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Христо Ботев""","1000016","11","46.36","12","35.83"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Доктор Петър Берон""","1000018","1","22.5","1","47.5"
"КЮСТЕНДИЛ","БОБОШЕВО","ГР.БОБОШЕВО","Основно училище ""Св. св. Кирил и Методий""","1000021","7","45.36","6","43.17"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Свети свети Кирил и Методий""","1000034","46","77.77","46","74.91"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Средно езиково училище ""Св. Паисий Хилендарски""","1000035","74","79.58","74","73.51"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Неофит Рилски""","1000036","41","63.3","41","57.26"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Христаки Павлович""","1000037","15","44.1","15","49.2"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Евлоги Георгиев""","1000038","50","80.65","50","71.6"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Свети Климент Охридски""","1000039","24","69","24","55.06"
"КЮСТЕНДИЛ","ДУПНИЦА","С.КРАЙНИЦИ","Основно училище ""Христо Ботев""","1000045","22","76.05","22","66.16"
"КЮСТЕНДИЛ","ДУПНИЦА","С.САМОРАНОВО","Основно училище ""Христо Ботев""","1000046","1","40.5","1","52"
"КЮСТЕНДИЛ","ДУПНИЦА","С.ЯХИНОВО","Основно училище ""Свети свети Кирил и Методий""","1000048","16","67.81","16","65.72"
"КЮСТЕНДИЛ","КОЧЕРИНОВО","ГР.КОЧЕРИНОВО","Средно училище ""Христо Ботев""","1000025","15","77.43","14","71.82"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Основно училище ""Професор Марин Дринов""","1000330","53","65.06","53","60.85"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Начално училище ""Свети Климент Охридски""","1000380","73","88.05","73","88.23"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Шесто основно училище ""Свети Паисий Хилендарски""","1001410","101","62.42","100","55.21"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Основно училище""Св. Св. Кирил и Методий""","1001830","108","76.07","108","70.7"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","С.РАЖДАВИЦА","Начално училище ""Св. Св. Кирил и Методий""","1001630","14","33.71","14","56.71"
"КЮСТЕНДИЛ","НЕВЕСТИНО","С.НЕВЕСТИНО","Основно училище ""Христо Ботев""","1000004","11","47.95","11","52"
"КЮСТЕНДИЛ","РИЛА","ГР.РИЛА","Основно училище ""Аверкий Попстоянов""","1000032","19","68.03","19","56.74"
"КЮСТЕНДИЛ","САПАРЕВА БАНЯ","ГР.САПАРЕВА БАНЯ","Средно училище ""Христо Ботев""","1000009","31","78.24","31","72.16"
"КЮСТЕНДИЛ","ТРЕКЛЯНО","С.ТРЕКЛЯНО","Основно училище ""Св. Климент Охридски""","1000007","2","10.25","2","31.5"
"ЛОВЕЧ","АПРИЛЦИ","ГР.АПРИЛЦИ","Средно училище ""Васил Левски""","1100108","10","66.35","10","61.25"
"ЛОВЕЧ","ЛЕТНИЦА","ГР.ЛЕТНИЦА","Средно училище ""Бачо Киро""","1100201","15","71.53","16","58.13"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Частно начално училище ""Свети Седмочисленици""","1100102","8","90","8","84.44"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Васил Левски""","1100301","69","83.33","68","73.64"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Христо Никифоров""","1100304","56","87.71","54","86.44"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Свети Свети Кирил и Методий""","1100305","16","49.31","16","57"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Тодор Кирков""","1100316","11","83.32","11","80"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Панайот Пипков""","1100317","13","49.12","13","47.12"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Свети Климент Охридски""","1100318","12","68.96","12","57.58"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Професор Димитър Димов""","1100336","25","71.1","25","59.28"
"ЛОВЕЧ","ЛОВЕЧ","С.АЛЕКСАНДРОВО","Основно училище ""Свети Свети Кирил и Методий""","1100321","4","37.88","2","54"
"ЛОВЕЧ","ЛОВЕЧ","С.МАЛИНОВО","Основно училище ""Васил Левски""","1100311","3","65","3","91.33"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Средно училище ""Алеко Константинов""","1100402","64","61.88","64","55.32"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Начално училище ""Инж. Георги Иванов Вълков""","1100411","31","54.81","31","66.98"
"ЛОВЕЧ","ЛУКОВИТ","С.БЕЖАНОВО","Основно училище ""Свети Свети Кирил и Методий""","1100403","20","41.95","20","56.43"
"ЛОВЕЧ","ЛУКОВИТ","С.ДЕРМАНЦИ","Обединено училище ""Неофит Рилски""","1100404","14","49.86","14","64.79"
"ЛОВЕЧ","ЛУКОВИТ","С.РУМЯНЦЕВО","Основно училище ""Христо Ботев""","1100406","21","48.79","20","52.18"
"ЛОВЕЧ","ЛУКОВИТ","С.ТОРОС","Основно училище ""Васил Левски""","1100408","12","55.79","12","48.04"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Начално училище ""Хаджи Генчо""","1100513","60","79.55","60","81.79"
"ЛОВЕЧ","ТЕТЕВЕН","С.БАБИНЦИ","Начално училище ""Любен Каравелов""","1100510","2","85.75","2","96.5"
"ЛОВЕЧ","ТЕТЕВЕН","С.БЪЛГАРСКИ ИЗВОР","Основно училище ""Васил Левски""","1100501","11","45.09","12","56.13"
"ЛОВЕЧ","ТЕТЕВЕН","С.ГАЛАТА","Основно училище ""Георги Бенковски""","1100502","27","65.33","27","60.11"
"ЛОВЕЧ","ТЕТЕВЕН","С.ГЛОГОВО","Основно училище ""Христо Ботев""","1100503","15","61.2","15","52.87"
"ЛОВЕЧ","ТЕТЕВЕН","С.ГОЛЯМ ИЗВОР","Основно училище ""Васил Левски""","1100505","4","27.75","5","35.5"
"ЛОВЕЧ","ТЕТЕВЕН","С.ГРАДЕЖНИЦА","Основно училище ""Васил Априлов""","1100506","13","69.69","13","59.35"
"ЛОВЕЧ","ТЕТЕВЕН","С.РИБАРИЦА","Основно училище ""Георги Бенковски""","1100507","4","74.25","4","79.63"
