"﻿""﻿Област""","Община","Населено място","Код по Админ","Училище","БЕЛ Брой","БЕЛ Ср.успех","МАТ Брой","МАТ Ср.успех","ИСТ Брой","ИСТ Ср.успех","ФА Брой","ФА Ср.успех","ГЕО Брой","ГЕО Ср.успех","ХООС Брой","ХООС Ср.успех","ФИЛ Брой","ФИЛ Ср.успех","БЗО Брой","БЗО Ср.успех","АЕ Брой","АЕ Ср.успех","РЕ Брой","РЕ Ср.успех","НЕ Брой","НЕ Ср.успех","ИспЕ Брой","ИспЕ Ср.успех","ФрЕ Брой","ФрЕ Ср.успех","ИтЕ Брой","ИтЕ Ср.успех"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 083","ПРОФИЛИРАНА ЕЗИКОВА ГИМНАЗИЯ   ""НИКОЛА  ЙОНКОВ  ВАПЦАРОВ""","143","4,79","3","4,06","3","4,73","3","4,56","3","5,55","0","0,00","4","4,35","29","4,81","80","4,78","0","0,00","17","4,99","0","0,00","1","4,78","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 031","Професионална гимназия по облекло,   хранене и химични технологии  ""Проф. д-р Асен Златаров""","43","3,35","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","3,43","1","3,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 221","ПРОФИЛИРАНА ПРИРОДОМАТЕМАТИЧЕСКА   ГИМНАЗИЯ  ""НАНЧО ПОПОВИЧ""","129","4,82","33","4,77","1","5,68","0","0,00","7","5,21","3","5,75","17","4,55","12","5,29","55","5,02","1","6,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 011","ПРОФЕСИОНАЛНА   ГИМНАЗИЯ ПО ИКОНОМИКА","140","3,92","0","0,00","2","3,80","0","0,00","8","3,99","0","0,00","21","4,19","74","4,01","23","4,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 707 033","Професионална гимназия по механотехника, електроника,   телекомуникации и транспорт ""Христо Ботев""","70","3,48","0","0,00","0","0,00","0","0,00","25","3,31","0","0,00","1","4,24","38","3,42","3","5,02","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 064","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО   СЕЛСКО СТОПАНСТВО И  ХРАНИТЕЛНИ ТЕХНОЛОГИИ","38","3,04","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","36","3,35","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 006","Професионална гимназия по строителство, архитектура и геодезия","91","3,37","0","0,00","1","3,32","0","0,00","11","3,22","0","0,00","10","3,91","48","3,61","5","4,02","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 217","Духовно  училище ""Нювваб""","21","3,59","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,81","20","3,97","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 076","Средно  училище    ""Панайот Волов""","60","3,86","1","3,07","0","0,00","0","0,00","1","3,20","0","0,00","12","4,42","29","3,68","17","4,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 197","Средно училище   ""Сава Доброплодни""","85","4,30","1","4,78","2","5,61","1","4,18","1","4,15","0","0,00","37","4,28","12","4,52","25","4,73","7","5,19","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 231","СРЕДНО УЧИЛИЩЕ  ""ВАСИЛ ЛЕВСКИ""","37","3,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,78","33","3,78","1","3,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 182","СРЕДНО  УЧИЛИЩЕ    ""ЙОАН  ЕКЗАРХ  БЪЛГАРСКИ""","73","4,28","0","0,00","2","4,81","0","0,00","1","3,50","0","0,00","34","4,08","18","4,39","18","4,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ШУМЕН","ШУМЕН","ГР.ШУМЕН","2 700 147","Средно училище   ""Трайко Симеонов""","18","3,29","0","0,00","0","0,00","0","0,00","1","3,56","0","0,00","1","4,95","16","3,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ЯМБОЛ","БОЛЯРОВО","ГР.БОЛЯРОВО","2 821 519","Средно училище ""Д-р Петър Берон""","14","3,75","1","2,99","6","3,78","0","0,00","7","3,06","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ЯМБОЛ","ЕЛХОВО","ГР.ЕЛХОВО","2 831 522","Профилирана гимназия   "" Свети Климент Охридски""","54","4,36","10","5,59","0","0,00","0","0,00","26","4,39","0","0,00","0","0,00","2","5,74","13","5,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ЯМБОЛ","ЕЛХОВО","ГР.ЕЛХОВО","2 831 609","Професионална гимназия  ""Стефан Караджа""","56","3,02","0","0,00","0","0,00","0","0,00","2","2,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
