"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"МОНТАНА","БРУСАРЦИ","С.КРИВА БАРА","Основно училище ""Пейо Крачолов Яворов""","1204001","12","45.33","12","41.92"
"МОНТАНА","ВЪЛЧЕДРЪМ","ГР.ВЪЛЧЕДРЪМ","Първо основно училище ""Васил Левски""","1207001","11","43.14","12","43.29"
"МОНТАНА","ВЪЛЧЕДРЪМ","ГР.ВЪЛЧЕДРЪМ","Второ основнo училище ""Иван Вaзов""","1207002","16","46.63","16","52.34"
"МОНТАНА","ВЪЛЧЕДРЪМ","С.ДОЛНИ ЦИБЪР","Средно училище ""Христо Ботев""","1207003","17","49.29","17","34"
"МОНТАНА","ВЪЛЧЕДРЪМ","С.СЕПТЕМВРИЙЦИ","Основно училище ""Д-р Петър Берон""","1207007","15","43.3","14","35.18"
"МОНТАНА","ВЪРШЕЦ","ГР.ВЪРШЕЦ","Начално училище ""Васил Левски""","1208000","27","49.83","27","55.24"
"МОНТАНА","ВЪРШЕЦ","ГР.ВЪРШЕЦ","Средно училище ""Иван Вазов""","1208002","30","67.78","29","62.55"
"МОНТАНА","ГЕОРГИ ДАМЯНОВО","С.ГЕОРГИ ДАМЯНОВО","Основно училище ""Отец Паисий""","1206002","8","39.06","8","28.44"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Първо основно училище ""Никола Първанов""","1203512","37","77.46","37","78.54"
"МОНТАНА","ЛОМ","ГР.ЛОМ","II Основно училище ""Константин Фотинов""","1209002","62","76.02","62","75.87"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Средно училище ""Отец Паисий""","1209003","8","82.5","8","84.69"
"МОНТАНА","ЛОМ","ГР.ЛОМ","IV Основно училище ""Христо Ботев""","1209004","5","54.2","5","45"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Средно училище ""Димитър Маринов""","1209005","23","67.63","23","60.54"
"МОНТАНА","ЛОМ","С.ЗАМФИР","Основно училище ""Кирил и Методий""","1209007","3","54","3","58.5"
"МОНТАНА","ЛОМ","С.КОВАЧИЦА","Основно училище ""Св.Св.Кирил и Методий""","1209008","11","30.32","11","23.45"
"МОНТАНА","ЛОМ","С.СТАЛИЙСКА МАХАЛА","Основно Училище ""Климент Охридски""","1209010","6","67.75","6","74.92"
"МОНТАНА","МЕДКОВЕЦ","С.МЕДКОВЕЦ","Средно училище ""Отец Паисий""","1205000","13","39.35","12","29.25"
"МОНТАНА","МЕДКОВЕЦ","С.РАСОВО","Основно училище ""Христо Ботев""","1205001","8","61.19","8","64.19"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Начално училище ""Георги Бенковски""","1201000","18","38.36","16","48.25"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Първо основно училище ""Св.Св. Кирил и Методий""","1201003","68","67.6","68","62.4"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Второ средно училище ""Никола Йонков Вапцаров""","1201004","53","70.63","53","63.39"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Tрето основно училище ""Д-р Петър Берон""","1201005","68","83.14","68","79.49"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Четвърто основно училище ""Иван Вазов""","1201006","64","75.93","62","76.67"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Пето основно училище ""Христо Ботев""","1201007","31","68.4","30","67.43"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Седмо средно училище ""Йордан Радичков""","1201011","17","80.38","17","81.65"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Шесто средно училище ""Отец Паисий""","1201034","39","62.54","43","52.69"
"МОНТАНА","МОНТАНА","С.ГАБРОВНИЦА","Основно училище ""Св. Св. Кирил и Методий""","1201015","18","48.56","19","62.26"
"МОНТАНА","МОНТАНА","С.СМОЛЯНОВЦИ","Основно училище ""Васил Левски""","1201012","1","85","1","92"
"МОНТАНА","ЧИПРОВЦИ","ГР.ЧИПРОВЦИ","Основно училище ""Петър Парчевич""","1201101","3","46.67","3","56.5"
"МОНТАНА","ЯКИМОВО","С.ЯКИМОВО","Средно училище ""Д-р Петър Берон""","1201200","20","57","20","54.58"
"ПАЗАРДЖИК","БАТАК","ГР.БАТАК","Основно училище ""Отец Паисий""","1302491","11","79.14","11","79.45"
"ПАЗАРДЖИК","БАТАК","С.НОВА МАХАЛА","Средно училище ""Кирил и Методий""","1300015","11","58.55","11","62.77"
"ПАЗАРДЖИК","БАТАК","С.ФОТИНОВО","Основно училище ""Св. Климент Охридски""","1302420","1","89","1","100"
"ПАЗАРДЖИК","БЕЛОВО","ГР.БЕЛОВО","СРЕДНО УЧИЛИЩЕ ""АЛЕКСАНДЪР ИВАНОВ - ЧАПАЙ""","1308667","38","79.05","38","72.5"
"ПАЗАРДЖИК","БЕЛОВО","С.МЕНЕНКЬОВО","Основно училище ""Отец Паисий""","1308560","3","47","2","33"
"ПАЗАРДЖИК","БРАЦИГОВО","ГР.БРАЦИГОВО","Начално Училище ""Васил Петлешков""","1307213","19","54.89","19","49.47"
"ПАЗАРДЖИК","БРАЦИГОВО","С.БЯГА","Основно училище ""Христо Ботев""","1302071","11","66.23","11","61.59"
"ПАЗАРДЖИК","БРАЦИГОВО","С.ИСПЕРИХОВО","ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""","1302096","8","33.56","7","54.14"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Средно училище ""Св. св. Кирил и Методий""","1301674","30","72.77","30","66.58"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Основно училище "" Христо Ботев ""","1301699","36","70.78","36","60.53"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Основно училище ""Георги Бенковски""","1301707","19","32.55","19","31.21"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Средно училище ""Васил Левски""","1302573","34","77.88","33","79.24"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Основно училище ""Неофит Рилски""","1306811","68","45.13","69","38.85"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.АБЛАНИЦА","Основно училище ""Христо Ботев""","1302438","4","60.38","4","62.38"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.БИРКОВА","Основно училище ""Д-р Петър Берон""","1301610","11","56.73","11","39.36"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ГРАШЕВО","Основно Училище ""Васил Левски""","1301382","9","78.44","9","88.33"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ДРАГИНОВО","Средно училище ""Методий Драгинов""","1301852","37","61.27","36","55.71"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.КРЪСТАВА","Обединено училище ""Васил Левски""","1301628","16","54.69","16","72.59"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ПАШОВИ","Обединено училище ""Иван Вазов""","1301514","11","68.91","11","60.27"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.СВЕТА ПЕТКА","Средно училище ""Христо Смирненски""","1302349","27","73.44","27","76.78"
"ПАЗАРДЖИК","ЛЕСИЧОВО","С.ДИНКАТА","Основно училище ""Кочо Честеменски""","1309813","14","58.5","14","56.25"
"ПАЗАРДЖИК","ЛЕСИЧОВО","С.КАЛУГЕРОВО","Обединено училище ""Христо Ботев ""","1302114","8","45.75","7","57.36"
"ПАЗАРДЖИК","ЛЕСИЧОВО","С.ЦЕРОВО","Основно училище ""Христо Ботев""","1302445","4","33.75","4","47.13"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Начално училище ""Васил Левски""","1301215","58","78.44","58","76.92"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Начално училище ""Отец Паисий""","1301222","70","80.17","70","79.32"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Димитър Гачев""","1301234","23","43.87","22","51.05"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Начално училище ""Васил Друмев""","1301247","69","84.64","69","82.26"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Начално училище ""Георги Сава Раковски""","1301254","32","58.83","32","69.17"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Oсновно училище ""Проф. Иван Батаклиев""","1301717","48","82.31","47","80.32"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Основно училище""Св.св.Кирил и Методий""","1301724","7","22","7","36.29"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Първо основно училище ""Свети Климент Охридски""","1302502","61","80.73","60","77.36"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Основно училище ""Стефан Захариев""","1302517","2","10","2","4.5"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Основно училище ""Христо Ботев""","1302534","15","57","15","58.77"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Основно училище ""Христо Смирненски""","1304930","37","71.18","37","70.65"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Георги Бенковски""","1304948","94","75.53","94","69.76"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Начално училище ""Никола Фурнаджиев""","1305320","48","82.08","48","78.22"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Георги Брегов""","1305338","39","78.86","39","69.12"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Д-р Петър Берон""","1305831","39","72.55","39","68.49"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Основно училище ""Любен Каравелов""","1307267","50","76.92","47","72.99"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.АЛЕКО КОНСТАНТИНОВО","Основно училище ""Свети Климент Охридски""","1302453","20","34.98","20","38.88"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.БРАТАНИЦА","Основно училище ""Христо Ботев""","1302025","11","37.82","11","57.09"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ВЕЛИЧКОВО","Основно училище ""Васил Левски""","1301860","4","62.88","4","73.13"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ГЕЛЕМЕНОВО","Основно училище "" Отец Паисий ""","1303456","4","64.38","5","61.8"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ГЛАВИНИЦА","Основно училище ""Христо Ботев""","1307598","2","27","2","31"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ГОВЕДАРЕ","Основно училище ""Отец Паисий""","1302178","7","22.57","7","27.86"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ЗВЪНИЧЕВО","Основно училище ""Васил Левски""","1302032","8","68.56","8","64.19"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ИВАЙЛО","Основно училище""Св. Св. Кирил и Методий""","1302235","4","48.63","4","51.75"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.МАЛО КОНАРЕ","Основно училище ""Свети свети Кирил и Методий""","1302146","20","40.58","19","42.16"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.МОКРИЩЕ","Основно училище ""Свети Климент Охридски""","1302228","4","55.88","4","42.5"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ОГНЯНОВО","Основно училище ""Отец Паисий""","1302185","12","31.29","13","40.69"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ПАТАЛЕНИЦА","Основно училище ""Константин Величков ""","1302043","13","72.35","13","72.77"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.САРАЯ","Основно училище ""Христо Ботев""","1301980","9","50.89","9","59.11"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.СИНИТОВО","Основно училище ""Васил Априлов""","1303321","2","17.5","2","22.5"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ХАДЖИЕВО","ОСНОВНО УЧИЛИЩЕ ""ГЕОРГИ БЕНКОВСКИ""","1302192","4","57.63","4","37.5"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ЧЕРНОГОРОВО","Начално училище ""Кирил и Методий""","1301654","17","69.85","18","61.03"
"ПАЗАРДЖИК","ПАЗАРДЖИК","С.ЮНАЦИТЕ","Основно училище "" Христо Ботев""","1307713","6","33.33","6","39.5"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","Основно училище ""Професор Марин Дринов""","1301731","52","72.49","52","69.17"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","Основно училище ""Двайсти април""","1301749","23","74.54","23","74.26"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","Средно училище ""Нешо Бончев""","1302623","57","70.97","57","64.86"
