"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","1 000 002","Професионална гимназия по селско стопанство""Св.Климент Охридски""","5","2,92","0","0,00","1","2,99","0","0,00","1","2,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","2,94","7","2,93"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","1 000 540","Езикова гимназия ""Д-р Петър Берон""","57","4,50","2","3,51","2","3,51","0","0,00","6","5,35","0","0,00","6","5,08","13","4,76","28","5,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","57","4,95","114","4,73"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","1 000 550","Природоматематическа гимназия  ""Проф. Емануил Иванов""","95","4,76","29","5,36","2","4,27","0","0,00","12","5,00","2","5,92","7","4,76","21","4,76","22","5,16","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","95","5,08","190","4,92"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","1 001 390","Спортно училище  ""Васил Левски""","21","2,98","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,20","22","2,99"
"КЮСТЕНДИЛ","САПАРЕВА БАНЯ","ГР.САПАРЕВА БАНЯ","1 000 009","Средно училище  ""Христо Ботев""","20","3,61","0","0,00","0","0,00","0","0,00","2","2,80","0","0,00","0","0,00","16","3,68","1","4,81","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,65","39","3,63"
"ЛОВЕЧ","АПРИЛЦИ","ГР.АПРИЛЦИ","1 100 108","Средно училище ""Васил Левски""","15","3,61","0","0,00","0","0,00","0","0,00","13","3,14","0","0,00","0","0,00","1","2,35","2","4,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","16","3,26","31","3,43"
"ЛОВЕЧ","ЛЕТНИЦА","ГР.ЛЕТНИЦА","1 100 201","Средно училище ""Бачо Киро""","13","3,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,15"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","1 100 324","Средно училище ""Димитър Митев""","2","3,00","0","0,00","0","0,00","0","0,00","1","2,95","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,95","3","2,98"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","1 100 322","Професионална гимназия по механоелектротехника","41","3,51","0","0,00","0","0,00","0","0,00","9","3,15","0","0,00","11","4,22","1","2,48","2","4,62","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","23","3,76","64","3,60"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","1 100 329","Национална професионална гимназия по ветеринарна медицина ""Проф. д-р Димитър Димов""","55","3,67","0","0,00","0","0,00","0","0,00","3","3,24","0","0,00","1","3,31","11","4,11","1","5,43","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","16","3,98","71","3,74"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","1 100 331","Професионална гимназия по икономика търговия и услуги","36","3,73","0","0,00","0","0,00","0","0,00","35","3,30","0","0,00","0","0,00","0","0,00","1","3,08","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","36","3,29","72","3,51"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","1 100 320","Профилирана природо-математическа гимназия","101","4,34","21","4,63","7","3,81","1","3,11","13","3,69","0","0,00","11","4,91","18","4,70","31","4,70","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","102","4,50","203","4,42"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","1 100 328","Профилирана езикова гимназия ""Екзарх Йосиф I""","178","5,29","19","4,71","7","5,04","1","3,45","6","4,60","0","0,00","0","0,00","9","5,13","89","5,43","0","0,00","35","5,10","1","6,00","11","4,84","0","0,00","178","5,19","356","5,24"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","1 100 316","Средно училище ""Тодор Кирков""","21","3,51","0","0,00","1","4,07","0","0,00","6","3,03","0","0,00","3","3,80","3","3,60","8","4,77","0","0,00","1","5,24","0","0,00","0","0,00","0","0,00","22","3,99","43","3,76"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","1 100 318","Средно училище ""Свети Климент Охридски""","11","3,86","1","5,75","0","0,00","0","0,00","3","3,87","0","0,00","3","3,99","4","4,22","1","4,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","4,20","23","4,04"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","1 100 410","Професионална гимназия по селско стопанство ""Сергей Румянцев""","33","3,45","0","0,00","0","0,00","0","0,00","3","3,09","0","0,00","0","0,00","1","3,28","1","5,75","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,66","38","3,48"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","1 100 402","Средно училище ""Алеко Константинов""","49","3,59","0","0,00","4","4,59","0","0,00","33","3,19","0","0,00","2","3,88","9","3,85","6","4,90","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","54","3,62","103","3,60"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","1 100 511","Национална професионална гимназия по горско стопанство и дървообработване ""Сава Младенов""","49","3,66","0","0,00","0","0,00","0","0,00","21","4,03","0","0,00","0","0,00","22","3,95","5","4,40","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","48","4,03","97","3,84"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","1 100 514","Професионална гимназия по строителство  електротехника и услуги","10","3,52","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,52"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","1 100 509","Средно училище ""Георги Бенковски""","36","3,84","0","0,00","0","0,00","0","0,00","1","3,32","0","0,00","1","4,35","26","3,83","8","5,19","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","36","4,13","72","3,98"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","2 902 502","Национално училище за приложни изкуства  ""Проф. Венко Колев ""","21","3,97","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","3,97"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","1 100 616","Професионална гимназия по механоелектротехника ""Академик Ангел Балевски""","32","3,14","0","0,00","0","0,00","0","0,00","1","3,17","0","0,00","1","3,56","0","0,00","3","4,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","4,06","37","3,27"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","1 100 612","Средно училище ""Васил Левски""","87","4,52","10","5,19","0","0,00","0","0,00","20","3,78","0","0,00","2","5,78","5","4,54","34","5,63","0","0,00","0","0,00","1","3,98","0","0,00","0","0,00","72","4,96","159","4,72"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","1 100 613","Средно училище ""Свети Климент Охридски""","37","4,37","7","3,76","2","4,61","0","0,00","8","2,96","0","0,00","1","4,21","1","4,90","18","5,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","37","4,40","74","4,39"
"ЛОВЕЧ","ТРОЯН","С.ЧЕРНИ ОСЪМ","1 100 610","Средно училище ""Васил Левски""","11","3,59","0","0,00","0","0,00","0","0,00","8","3,19","0","0,00","0","0,00","0","0,00","2","4,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,35","21","3,48"
"ЛОВЕЧ","УГЪРЧИН","ГР.УГЪРЧИН","1 100 705","Средно училище ""Св. Св. Кирил и Методий""","23","3,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,68","29","3,58"
"ЛОВЕЧ","ЯБЛАНИЦА","ГР.ЯБЛАНИЦА","1 100 805","Средно училище ""Васил Левски""","20","2,84","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","2,84"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","1 202 011","Лесотехническа професионална гимназия","28","3,74","1","4,46","2","5,10","0","0,00","1","2,55","0","0,00","15","3,84","0","0,00","5","5,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","24","4,21","52","3,96"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","1 202 000","Профилирана гимназия ""Д-р Иван Панов""","43","3,90","1","3,00","0","0,00","0","0,00","3","3,03","0","0,00","8","4,90","5","3,49","12","4,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","29","4,35","72","4,08"
"МОНТАНА","БОЙЧИНОВЦИ","ГР.БОЙЧИНОВЦИ","1 203 000","Средно училище ""Васил Левски""","2","3,36","0","0,00","0","0,00","0","0,00","1","2,53","0","0,00","0","0,00","1","2,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","2,51","4","2,93"
"МОНТАНА","БОЙЧИНОВЦИ","С.ВЛАДИМИРОВО","1 202 052","Професионална гимназия по транспорт ""Вл.П.Минчев""","18","3,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","3,15"
"МОНТАНА","БРУСАРЦИ","ГР.БРУСАРЦИ","1 204 000","Средно училище  ""Христо Ботев""","9","3,36","0","0,00","1","3,32","0","0,00","6","2,90","0","0,00","0","0,00","2","3,70","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","3,13","18","3,24"
"МОНТАНА","ВЪЛЧЕДРЪМ","ГР.ВЪЛЧЕДРЪМ","1 207 000","Професионална Гимназия ""Димитър Маринов""","13","3,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,47","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,47","25","3,30"
"МОНТАНА","ВЪРШЕЦ","ГР.ВЪРШЕЦ","1 208 002","Средно училище ""Иван Вазов""","17","4,30","0","0,00","0","0,00","1","5,96","7","4,06","0","0,00","0","0,00","6","4,35","3","4,65","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","4,38","34","4,34"
"МОНТАНА","ГЕОРГИ ДАМЯНОВО","С.ГЕОРГИ ДАМЯНОВО","1 206 005","Професионална гимназия  по селско стопанство ""Марко Марков""","9","2,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","2,96"
"МОНТАНА","ЛОМ","ГР.ЛОМ","1 209 012","Професионална гимназия  по производствени технологии","43","3,57","0","0,00","0","0,00","0","0,00","28","3,21","0","0,00","5","3,70","6","3,40","6","4,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","45","3,43","88","3,50"
"МОНТАНА","ЛОМ","ГР.ЛОМ","1 202 036","Професионална гимназия по хранене и  земеделие ""Дмитрий Иванович Менделеев""","40","3,42","0","0,00","0","0,00","0","0,00","1","2,48","0","0,00","0","0,00","9","3,04","1","2,75","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","2,97","51","3,32"
"МОНТАНА","ЛОМ","ГР.ЛОМ","1 209 006","Профилирана гимназия  ""Найден Геров""","37","4,53","2","4,20","1","3,84","0","0,00","9","3,69","0","0,00","5","4,64","8","4,87","12","5,19","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","37","4,59","74","4,56"
"МОНТАНА","ЛОМ","ГР.ЛОМ","1 209 003","Средно училище ""Отец Паисий""","4","3,27","0","0,00","0","0,00","0","0,00","2","2,81","0","0,00","1","3,42","1","4,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,26","8","3,26"
"МОНТАНА","ЛОМ","ГР.ЛОМ","1 209 005","Средно училище ""Димитър Маринов""","29","4,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","4,28","1","3,78","13","5,54","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","29","4,83","58","4,66"
"МОНТАНА","ЛОМ","С.КОВАЧИЦА","1 209 013","Професионална гимназия по селско стопанство ""Дунавска земя""","11","3,30","0","0,00","0","0,00","0","0,00","1","2,53","0","0,00","0","0,00","5","3,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,03","17","3,21"
"МОНТАНА","МЕДКОВЕЦ","С.МЕДКОВЕЦ","1 205 000","Средно училище ""Отец Паисий""","5","3,76","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,67","1","2,81","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,50","10","3,63"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 021","Финансово-стопанска професионална гимназия ""Васил Левски""","94","4,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,18","9","3,90","10","4,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","4,41","114","4,27"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 022","Професионална гимназия по строителство, архитектура и компютърни науки ""Проф. Арх. Стефан Стефанов""","104","3,74","0","0,00","0","0,00","0","0,00","12","3,34","0","0,00","1","3,95","3","3,80","7","5,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","23","3,93","127","3,78"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 023","Професионална гимназия по лека промишленост","20","3,04","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,41","22","3,08"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 033","Професионална гимназия по техника и електротехника ""Христо Ботев""","48","3,44","0","0,00","1","3,21","0","0,00","4","2,79","0","0,00","0","0,00","28","3,38","3","3,58","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","36","3,33","84","3,39"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 001","Природо-математическа профилирана гимназия  ""Св. Климент Охридски""","101","4,49","6","4,74","0","0,00","1","5,81","16","4,17","3","5,72","17","4,63","21","5,05","37","5,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","101","4,95","202","4,72"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 002","Профилирана гимназия с преподаване на чужди езици ""Петър Богдан""","80","4,59","7","3,65","1","4,21","1","3,27","0","0,00","0","0,00","1","4,59","25","4,48","35","5,37","1","5,85","9","4,50","0","0,00","0","0,00","0","0,00","80","4,80","160","4,69"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 004","Второ средно училище  ""Никола Йонков Вапцаров""","14","3,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,56","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,56","28","3,61"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 011","Седмо средно училище ""Йордан Радичков""","18","3,22","0","0,00","0","0,00","0","0,00","12","3,07","0","0,00","0","0,00","3","3,84","2","5,32","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,47","35","3,34"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 034","Шесто средно училище  ""Отец Паисий""","7","3,23","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,80","5","3,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,46","15","3,35"
"МОНТАНА","ЯКИМОВО","С.ЯКИМОВО","1 201 200","Средно училище ""Д-р Петър Берон""","2","2,94","0","0,00","0","0,00","0","0,00","1","3,50","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,50","3","3,12"
